SetPoint;Chamber;Ref;DUT
17.01.2021 20:06:01;45;45;41,9;40,25
17.01.2021 20:06:05;45;45;41,96;40,3125
17.01.2021 20:06:09;45;44,994;42,03;40,375
17.01.2021 20:06:13;45;44,996;42,1;40,4375
17.01.2021 20:06:17;45;44,998;42,17;40,5
17.01.2021 20:06:21;45;45;42,23;40,625
17.01.2021 20:06:24;45;45,002;42,28;40,6875
17.01.2021 20:06:28;45;45,003;42,34;40,75
17.01.2021 20:06:32;45;45,003;42,4;40,8125
17.01.2021 20:06:36;45;45,003;42,45;40,875
17.01.2021 20:06:40;45;45,002;42,52;40,9375
17.01.2021 20:06:44;45;45,002;42,57;41
17.01.2021 20:06:48;45;45,001;42,61;41,0625
17.01.2021 20:06:51;45;45,001;42,66;41,125
17.01.2021 20:06:55;45;45,001;42,71;41,1875
17.01.2021 20:06:59;45;45,001;42,76;41,25
17.01.2021 20:07:03;45;45,001;42,81;41,3125
17.01.2021 20:07:07;45;45,001;42,86;41,375
17.01.2021 20:07:11;45;45;42,91;41,4375
17.01.2021 20:07:15;45;45,001;42,95;41,4375
17.01.2021 20:07:18;45;45,001;42,99;41,5
17.01.2021 20:07:22;45;45,001;43,04;41,5625
17.01.2021 20:07:26;45;45,001;43,1;41,625
17.01.2021 20:07:30;45;45,001;43,13;41,6875
17.01.2021 20:07:34;45;45,001;43,17;41,75
17.01.2021 20:07:38;45;45,001;43,21;41,8125
17.01.2021 20:07:42;45;45,001;43,25;41,8125
17.01.2021 20:07:45;45;45,001;43,28;41,875
17.01.2021 20:07:49;45;45,001;43,32;41,9375
17.01.2021 20:07:53;45;45,001;43,36;42
17.01.2021 20:07:57;45;45,001;43,4;42
17.01.2021 20:08:01;45;45,001;43,44;42,0625
17.01.2021 20:08:05;45;45,001;43,47;42,125
17.01.2021 20:08:09;45;45,001;43,51;42,1875
17.01.2021 20:08:12;45;45,001;43,54;42,1875
17.01.2021 20:08:16;45;45,001;43,57;42,25
17.01.2021 20:08:20;45;45,001;43,6;42,3125
17.01.2021 20:08:24;45;45,001;43,63;42,3125
17.01.2021 20:08:28;45;45;43,67;42,375
17.01.2021 20:08:32;45;45,001;43,7;42,4375
17.01.2021 20:08:36;45;45,001;43,73;42,4375
17.01.2021 20:08:39;45;45,001;43,75;42,5
17.01.2021 20:08:43;45;45;43,78;42,5625
17.01.2021 20:08:47;45;45,001;43,81;42,5625
17.01.2021 20:08:51;45;45,001;43,83;42,625
17.01.2021 20:08:55;45;45,001;43,86;42,6875
17.01.2021 20:08:59;45;45,001;43,9;42,6875
17.01.2021 20:09:02;45;45,001;43,92;42,75
17.01.2021 20:09:06;45;45,001;43,94;42,75
17.01.2021 20:09:10;45;45,001;43,98;42,8125
17.01.2021 20:09:14;45;45;44;42,8125
17.01.2021 20:09:18;45;45,001;44,01;42,875
17.01.2021 20:09:22;45;45,001;44,04;42,875
17.01.2021 20:09:26;45;45,001;44,06;42,9375
17.01.2021 20:09:29;45;45;44,08;42,9375
17.01.2021 20:09:33;45;45,001;44,1;43
17.01.2021 20:09:37;45;45,001;44,13;43
17.01.2021 20:09:41;45;45;44,15;43,0625
17.01.2021 20:09:45;45;45;44,16;43,0625
17.01.2021 20:09:49;45;45,001;44,19;43,125
17.01.2021 20:09:52;45;45;44,2;43,125
17.01.2021 20:09:56;45;45;44,2;43,1875
17.01.2021 20:10:00;45;45,001;44,22;43,1875
17.01.2021 20:10:04;45;45,001;44,25;43,25
17.01.2021 20:10:08;45;45;44,27;43,25
17.01.2021 20:10:12;45;45;44,28;43,25
17.01.2021 20:10:16;45;45;44,3;43,3125
17.01.2021 20:10:19;45;45;44,32;43,3125
17.01.2021 20:10:23;45;45;44,33;43,375
17.01.2021 20:10:27;45;45;44,35;43,375
17.01.2021 20:10:31;45;45;44,37;43,375
17.01.2021 20:10:35;45;45;44,38;43,4375
17.01.2021 20:10:39;45;45,001;44,4;43,4375
17.01.2021 20:10:43;45;45;44,41;43,5
17.01.2021 20:10:46;45;45;44,43;43,5
17.01.2021 20:10:50;45;45;44,44;43,5
17.01.2021 20:10:54;45;45;44,45;43,5625
17.01.2021 20:10:58;45;45;44,47;43,5625
17.01.2021 20:11:02;45;45;44,48;43,5625
17.01.2021 20:11:06;45;45,001;44,5;43,625
17.01.2021 20:11:10;45;45;44,51;43,625
17.01.2021 20:11:14;45;45;44,52;43,625
17.01.2021 20:11:17;45;45;44,55;43,625
17.01.2021 20:11:21;45;45;44,56;43,6875
17.01.2021 20:11:25;45;45;44,57;43,6875
17.01.2021 20:11:29;45;45;44,58;43,75
17.01.2021 20:11:33;45;45;44,59;43,75
17.01.2021 20:11:37;45;45;44,6;43,75
17.01.2021 20:11:40;45;45;44,61;43,75
17.01.2021 20:11:44;45;45;44,63;43,8125
17.01.2021 20:11:48;45;45;44,63;43,8125
17.01.2021 20:11:52;45;45;44,65;43,8125
17.01.2021 20:11:56;45;45;44,66;43,8125
17.01.2021 20:12:00;45;45;44,67;43,875
17.01.2021 20:12:04;45;45;44,67;43,875
17.01.2021 20:12:08;45;45;44,68;43,875
17.01.2021 20:12:11;45;45;44,69;43,9375
17.01.2021 20:12:15;45;45;44,69;43,9375
17.01.2021 20:12:19;45;45;44,7;43,9375
17.01.2021 20:12:23;45;45;44,71;43,9375
17.01.2021 20:12:27;45;45;44,72;43,9375
17.01.2021 20:12:31;45;45;44,73;44
17.01.2021 20:12:35;45;45;44,74;44
17.01.2021 20:12:38;45;45;44,75;44
17.01.2021 20:12:42;45;45;44,75;44,0625
17.01.2021 20:12:46;45;45;44,76;44,0625
17.01.2021 20:12:50;45;45;44,77;44,0625
17.01.2021 20:12:54;45;45;44,78;44,0625
17.01.2021 20:12:58;45;45;44,78;44,0625
17.01.2021 20:13:02;45;45;44,79;44,0625
17.01.2021 20:13:05;45;45;44,8;44,0625
17.01.2021 20:13:09;45;45;44,81;44,125
17.01.2021 20:13:13;45;45;44,81;44,125
17.01.2021 20:13:17;45;45;44,82;44,125
17.01.2021 20:13:21;45;45;44,84;44,125
17.01.2021 20:13:25;45;45;44,84;44,1875
17.01.2021 20:13:29;45;45;44,85;44,1875
17.01.2021 20:13:33;45;45;44,85;44,1875
17.01.2021 20:13:36;45;45;44,86;44,1875
17.01.2021 20:13:40;45;45;44,87;44,1875
17.01.2021 20:13:44;45;45;44,87;44,1875
17.01.2021 20:13:48;45;45;44,88;44,25
17.01.2021 20:13:52;45;45;44,88;44,25
17.01.2021 20:13:56;45;45;44,89;44,25
17.01.2021 20:14:00;45;45;44,9;44,25
17.01.2021 20:14:03;45;45;44,9;44,25
17.01.2021 20:14:07;45;45;44,91;44,25
17.01.2021 20:14:11;45;45;44,91;44,25
17.01.2021 20:14:15;45;45;44,92;44,3125
17.01.2021 20:14:19;45;45;44,92;44,3125
17.01.2021 20:14:23;45;45;44,93;44,3125
17.01.2021 20:14:27;45;45;44,93;44,3125
17.01.2021 20:14:30;45;45;44,94;44,3125
17.01.2021 20:14:34;45;45;44,94;44,3125
17.01.2021 20:14:38;45;45;44,95;44,3125
17.01.2021 20:14:42;45;45;44,95;44,3125
17.01.2021 20:14:46;45;45;44,95;44,375
17.01.2021 20:14:50;45;45;44,96;44,375
17.01.2021 20:14:54;45;45;44,96;44,375
17.01.2021 20:14:57;45;45;44,97;44,375
17.01.2021 20:15:01;45;45;44,97;44,375
17.01.2021 20:15:05;45;45;44,97;44,375
17.01.2021 20:15:09;45;45;44,98;44,375
17.01.2021 20:15:13;45;45;44,98;44,375
17.01.2021 20:15:17;45;45;44,98;44,375
17.01.2021 20:15:21;45;45;44,99;44,375
17.01.2021 20:15:24;45;45;44,99;44,4375
17.01.2021 20:15:28;45;45;45;44,4375
17.01.2021 20:15:32;45;45;45;44,4375
17.01.2021 20:15:36;45;45;45;44,4375
17.01.2021 20:15:40;45;45;45,02;44,4375
17.01.2021 20:15:44;45;45;45,02;44,4375
17.01.2021 20:15:48;45;45;45,02;44,4375
17.01.2021 20:15:51;45;45;45,02;44,4375
17.01.2021 20:15:55;45;45;45,03;44,4375
17.01.2021 20:15:59;45;45;45,02;44,4375
17.01.2021 20:16:03;45;45;45,02;44,5
17.01.2021 20:16:07;45;45;45,03;44,5
17.01.2021 20:16:11;45;45;45,03;44,5
17.01.2021 20:16:15;45;45;45,03;44,5
17.01.2021 20:16:18;45;45;45,04;44,5
17.01.2021 20:16:22;45;45;45,04;44,5
17.01.2021 20:16:26;45;45;45,04;44,5
17.01.2021 20:16:30;45;45;45,04;44,5
17.01.2021 20:16:34;45;45;45,05;44,5
17.01.2021 20:16:38;45;45;45,05;44,5
17.01.2021 20:16:42;45;45;45,05;44,5625
17.01.2021 20:16:45;45;45;45,05;44,5
17.01.2021 20:16:49;45;45;45,05;44,5
17.01.2021 20:16:53;45;45;45,06;44,5625
17.01.2021 20:16:57;45;45;45,06;44,5625
17.01.2021 20:17:01;45;45;45,06;44,5625
17.01.2021 20:17:05;45;45;45,06;44,5625
17.01.2021 20:17:09;45;45;45,06;44,5625
17.01.2021 20:17:12;45;45;45,07;44,5625
17.01.2021 20:17:16;45;45;45,08;44,5625
17.01.2021 20:17:20;45;45;45,08;44,5625
17.01.2021 20:17:24;45;45;45,08;44,5625
17.01.2021 20:17:28;45;45;45,09;44,5625
17.01.2021 20:17:32;45;45;45,09;44,5625
17.01.2021 20:17:36;45;45;45,08;44,5625
17.01.2021 20:17:39;45;45;45,08;44,5625
17.01.2021 20:17:43;45;45;45,08;44,5625
17.01.2021 20:17:47;45;45;45,09;44,5625
17.01.2021 20:17:51;45;45;45,09;44,5625
17.01.2021 20:17:55;45;45;45,09;44,5625
17.01.2021 20:17:59;45;45;45,09;44,5625
17.01.2021 20:18:03;45;45;45,09;44,5625
17.01.2021 20:18:06;45;45;45,09;44,625
17.01.2021 20:18:10;45;45;45,09;44,5625
17.01.2021 20:18:14;45;45;45,1;44,5625
17.01.2021 20:18:18;45;45;45,1;44,625
17.01.2021 20:18:22;45;45;45,1;44,625
17.01.2021 20:18:26;45;45;45,1;44,625
17.01.2021 20:18:30;45;45;45,1;44,625
17.01.2021 20:18:33;45;45;45,1;44,625
17.01.2021 20:18:37;45;45;45,1;44,625
17.01.2021 20:18:41;45;45;45,11;44,625
17.01.2021 20:18:45;45;45;45,11;44,625
17.01.2021 20:18:49;45;45;45,11;44,625
17.01.2021 20:18:53;45;45;45,11;44,625
17.01.2021 20:18:57;45;45;45,11;44,625
17.01.2021 20:19:00;45;45;45,11;44,625
17.01.2021 20:19:04;45;45;45,11;44,625
17.01.2021 20:19:08;45;45;45,11;44,625
17.01.2021 20:19:12;45;45;45,13;44,625
17.01.2021 20:19:16;45;45;45,14;44,625
17.01.2021 20:19:20;45;45;45,14;44,625
17.01.2021 20:19:24;45;45;45,14;44,625
17.01.2021 20:19:27;45;45;45,14;44,625
17.01.2021 20:19:31;45;45;45,14;44,625
17.01.2021 20:19:35;45;45;45,14;44,625
17.01.2021 20:19:39;45;45;45,14;44,625
17.01.2021 20:19:43;45;45;45,14;44,6875
17.01.2021 20:19:47;45;45;45,14;44,625
17.01.2021 20:19:50;45;45;45,14;44,625
17.01.2021 20:19:54;45;45;45,14;44,6875
17.01.2021 20:19:58;45;45;45,14;44,6875
17.01.2021 20:20:02;45;45;45,14;44,625
17.01.2021 20:20:06;45;45;45,14;44,6875
17.01.2021 20:20:10;45;45;45,14;44,625
17.01.2021 20:20:14;45;45;45,14;44,6875
17.01.2021 20:20:17;45;45;45,14;44,6875
17.01.2021 20:20:21;45;45;45,14;44,6875
17.01.2021 20:20:25;45;45;45,14;44,6875
17.01.2021 20:20:29;45;45;45,14;44,6875
17.01.2021 20:20:33;45;45;45,15;44,6875
17.01.2021 20:20:37;45;45;45,14;44,6875
17.01.2021 20:20:41;45;45;45,15;44,6875
17.01.2021 20:20:44;45;45;45,15;44,6875
17.01.2021 20:20:48;45;45;45,15;44,6875
17.01.2021 20:20:52;45;45;45,15;44,6875
17.01.2021 20:20:56;45;45;45,15;44,6875
17.01.2021 20:21:00;45;45;45,15;44,6875
17.01.2021 20:21:04;45;45;45,15;44,6875
17.01.2021 20:21:08;45;45;45,15;44,6875
17.01.2021 20:21:11;45;45;45,15;44,6875
17.01.2021 20:21:15;45;45;45,15;44,6875
17.01.2021 20:21:19;45;45;45,15;44,6875
17.01.2021 20:21:23;45;45;45,15;44,6875
17.01.2021 20:21:27;45;45;45,16;44,6875
17.01.2021 20:21:31;45;45;45,16;44,6875
17.01.2021 20:21:35;45;45;45,15;44,6875
17.01.2021 20:21:38;45;45;45,16;44,6875
17.01.2021 20:21:42;45;45;45,16;44,6875
17.01.2021 20:21:46;45;45;45,16;44,6875
17.01.2021 20:21:50;45;45;45,16;44,6875
17.01.2021 20:21:54;45;45;45,16;44,6875
17.01.2021 20:21:58;45;45;45,16;44,6875
17.01.2021 20:22:02;45;45;45,16;44,6875
17.01.2021 20:22:05;45;45;45,16;44,6875
17.01.2021 20:22:09;45;45;45,16;44,6875
17.01.2021 20:22:13;45;45;45,16;44,6875
17.01.2021 20:22:17;45;45;45,16;44,6875
17.01.2021 20:22:21;45;45;45,16;44,6875
17.01.2021 20:22:25;45;45;45,16;44,6875
17.01.2021 20:22:29;45;45;45,16;44,6875
17.01.2021 20:22:32;45;45;45,16;44,6875
17.01.2021 20:22:36;45;45;45,16;44,6875
17.01.2021 20:22:40;45;45;45,16;44,6875
17.01.2021 20:22:44;45;45;45,16;44,6875
17.01.2021 20:22:48;45;45;45,17;44,6875
17.01.2021 20:22:52;45;45;45,17;44,6875
17.01.2021 20:22:56;45;45;45,16;44,6875
17.01.2021 20:22:59;45;45;45,17;44,6875
17.01.2021 20:23:03;45;45;45,17;44,6875
17.01.2021 20:23:07;45;45;45,17;44,75
17.01.2021 20:23:11;45;45;45,17;44,6875
17.01.2021 20:23:15;45;45;45,17;44,6875
17.01.2021 20:23:19;45;45;45,17;44,6875
17.01.2021 20:23:23;45;45;45,17;44,75
17.01.2021 20:23:27;45;45;45,17;44,6875
17.01.2021 20:23:30;45;45;45,17;44,75
17.01.2021 20:23:34;45;45;45,17;44,75
17.01.2021 20:23:38;45;45;45,17;44,75
17.01.2021 20:23:42;45;45;45,17;44,75
17.01.2021 20:23:46;45;45;45,17;44,6875
17.01.2021 20:23:50;45;45;45,17;44,75
17.01.2021 20:23:54;45;45;45,17;44,75
17.01.2021 20:23:58;45;45;45,17;44,75
17.01.2021 20:24:01;45;45;45,17;44,75
17.01.2021 20:24:05;45;45;45,17;44,75
17.01.2021 20:24:09;45;45;45,17;44,6875
17.01.2021 20:24:13;45;45;45,17;44,6875
17.01.2021 20:24:17;45;45;45,17;44,75
17.01.2021 20:24:21;45;45;45,17;44,75
17.01.2021 20:24:25;45;45;45,17;44,75
17.01.2021 20:24:28;45;45;45,17;44,75
17.01.2021 20:24:32;45;45;45,17;44,75
17.01.2021 20:24:36;45;45;45,17;44,75
17.01.2021 20:24:40;45;45;45,17;44,75
17.01.2021 20:24:44;45;45;45,17;44,75
17.01.2021 20:24:48;45;45;45,17;44,75
17.01.2021 20:24:52;45;45;45,17;44,75
17.01.2021 20:24:55;45;45;45,17;44,75
17.01.2021 20:24:59;45;45;45,17;44,75
17.01.2021 20:25:03;45;45;45,17;44,75
17.01.2021 20:25:07;45;45;45,17;44,75
17.01.2021 20:25:11;45;45;45,17;44,75
17.01.2021 20:25:15;45;45;45,17;44,75
17.01.2021 20:25:19;45;45;45,17;44,75
17.01.2021 20:25:22;45;45;45,17;44,75
17.01.2021 20:25:26;45;45;45,17;44,75
17.01.2021 20:25:30;45;45;45,17;44,75
17.01.2021 20:25:34;45;45;45,17;44,75
17.01.2021 20:25:38;45;45;45,17;44,75
17.01.2021 20:25:42;45;45;45,17;44,75
17.01.2021 20:25:45;45;45;45,17;44,75
17.01.2021 20:25:49;45;45;45,17;44,75
17.01.2021 20:25:53;45;45;45,17;44,75
17.01.2021 20:25:57;45;45;45,17;44,75
17.01.2021 20:26:01;45;45;45,17;44,75
17.01.2021 20:26:05;45;45;45,17;44,75
17.01.2021 20:26:09;45;45;45,17;44,75
17.01.2021 20:26:12;45;45;45,17;44,75
17.01.2021 20:26:16;45;45;45,17;44,75
17.01.2021 20:26:20;45;45;45,17;44,75
17.01.2021 20:26:24;45;45;45,17;44,75
17.01.2021 20:26:28;45;45;45,17;44,75
17.01.2021 20:26:32;45;45;45,17;44,75
17.01.2021 20:26:36;45;45;45,17;44,75
17.01.2021 20:26:39;45;45;45,17;44,75
17.01.2021 20:26:43;45;45;45,17;44,75
17.01.2021 20:26:47;45;45;45,17;44,75
17.01.2021 20:26:51;45;45;45,17;44,75
17.01.2021 20:26:55;45;45;45,17;44,75
17.01.2021 20:26:59;45;45;45,17;44,75
17.01.2021 20:27:03;45;45;45,17;44,75
17.01.2021 20:27:06;45;45;45,17;44,75
17.01.2021 20:27:10;45;45;45,17;44,75
17.01.2021 20:27:14;45;45;45,17;44,75
17.01.2021 20:27:18;45;45;45,17;44,75
17.01.2021 20:27:22;45;45;45,17;44,75
17.01.2021 20:27:26;45;45;45,17;44,75
17.01.2021 20:27:30;45;45;45,17;44,75
17.01.2021 20:27:33;45;45;45,17;44,75
17.01.2021 20:27:37;45;45;45,17;44,75
17.01.2021 20:27:41;45;45;45,17;44,75
17.01.2021 20:27:45;45;45;45,17;44,75
17.01.2021 20:27:49;60;45;45,17;44,75
17.01.2021 20:27:53;60;45,028;45,18;44,75
17.01.2021 20:27:56;60;45,415;45,21;44,75
17.01.2021 20:28:00;60;45,814;45,26;44,75
17.01.2021 20:28:04;60;46,65;45,38;44,8125
17.01.2021 20:28:08;60;47,599;45,56;44,875
17.01.2021 20:28:12;60;48,575;45,73;45
17.01.2021 20:28:16;60;49,439;45,97;45,125
17.01.2021 20:28:19;60;50,431;46,25;45,25
17.01.2021 20:28:23;60;51,434;46,55;45,4375
17.01.2021 20:28:27;60;52,313;46,78;45,625
17.01.2021 20:28:31;60;53,317;47,11;45,8125
17.01.2021 20:28:35;60;54,309;47,43;46,0625
17.01.2021 20:28:39;60;55,184;47,67;46,25
17.01.2021 20:28:43;60;56,045;48,03;46,5
17.01.2021 20:28:46;60;56,596;48,37;46,75
17.01.2021 20:28:50;60;57,021;48,67;47
17.01.2021 20:28:54;60;57,123;48,86;47,25
17.01.2021 20:28:58;60;57,139;49,08;47,5
17.01.2021 20:29:02;60;56,918;49,23;47,6875
17.01.2021 20:29:06;60;56,609;49,35;47,875
17.01.2021 20:29:10;60;56,21;49,41;48
17.01.2021 20:29:13;60;55,99;49,47;48,125
17.01.2021 20:29:17;60;55,785;49,55;48,25
17.01.2021 20:29:21;60;55,779;49,61;48,375
17.01.2021 20:29:25;60;55,996;49,74;48,5
17.01.2021 20:29:29;60;56,197;49,91;48,625
17.01.2021 20:29:33;60;56,306;50,07;48,75
17.01.2021 20:29:37;60;56,531;50,21;48,875
17.01.2021 20:29:40;60;56,853;50,4;49
17.01.2021 20:29:44;60;57,255;50,59;49,1875
17.01.2021 20:29:48;60;57,543;50,76;49,3125
17.01.2021 20:29:52;60;57,919;50,97;49,5
17.01.2021 20:29:56;60;58,137;51,18;49,625
17.01.2021 20:30:00;60;58,252;51,4;49,8125
17.01.2021 20:30:04;60;58,281;51,53;49,9375
17.01.2021 20:30:07;60;58,402;51,69;50,125
17.01.2021 20:30:11;60;58,62;51,86;50,25
17.01.2021 20:30:15;60;58,742;52,03;50,375
17.01.2021 20:30:19;60;58,947;52,17;50,5625
17.01.2021 20:30:23;60;59,06;52,36;50,6875
17.01.2021 20:30:27;60;59,172;52,52;50,8125
17.01.2021 20:30:31;60;59,364;52,64;51
17.01.2021 20:30:34;60;59,482;52,82;51,125
17.01.2021 20:30:38;60;59,528;52,99;51,25
17.01.2021 20:30:42;60;59,627;53,11;51,4375
17.01.2021 20:30:46;60;59,675;53,26;51,5625
17.01.2021 20:30:50;60;59,729;53,43;51,6875
17.01.2021 20:30:54;60;59,773;53,57;51,8125
17.01.2021 20:30:58;60;59,815;53,68;51,9375
17.01.2021 20:31:02;60;59,851;53,83;52,125
17.01.2021 20:31:05;60;59,88;53,96;52,1875
17.01.2021 20:31:09;60;59,899;54,09;52,375
17.01.2021 20:31:13;60;59,918;54,19;52,4375
17.01.2021 20:31:17;60;59,933;54,32;52,5625
17.01.2021 20:31:21;60;59,944;54,45;52,6875
17.01.2021 20:31:25;60;59,952;54,54;52,8125
17.01.2021 20:31:29;60;59,959;54,66;52,9375
17.01.2021 20:31:32;60;59,966;54,79;53,0625
17.01.2021 20:31:36;60;59,97;54,91;53,125
17.01.2021 20:31:40;60;59,974;54,99;53,25
17.01.2021 20:31:44;60;59,978;55,09;53,375
17.01.2021 20:31:48;60;59,981;55,21;53,5
17.01.2021 20:31:52;60;59,984;55,29;53,5625
17.01.2021 20:31:56;60;59,986;55,39;53,6875
17.01.2021 20:32:00;60;59,988;55,49;53,8125
17.01.2021 20:32:03;60;59,99;55,59;53,875
17.01.2021 20:32:07;60;59,991;55,68;54
17.01.2021 20:32:11;60;59,993;55,77;54,0625
17.01.2021 20:32:15;60;59,994;55,87;54,1875
17.01.2021 20:32:19;60;59,995;55,96;54,25
17.01.2021 20:32:23;60;59,996;56,02;54,375
17.01.2021 20:32:27;60;59,996;56,11;54,4375
17.01.2021 20:32:30;60;59,997;56,2;54,5
17.01.2021 20:32:34;60;59,998;56,27;54,625
17.01.2021 20:32:38;60;59,998;56,35;54,6875
17.01.2021 20:32:42;60;59,998;56,44;54,8125
17.01.2021 20:32:46;60;59,999;56,51;54,875
17.01.2021 20:32:50;60;59,999;56,57;54,9375
17.01.2021 20:32:54;60;59,999;56,65;55
17.01.2021 20:32:57;60;59,999;56,73;55,125
17.01.2021 20:33:01;60;60;56,8;55,1875
17.01.2021 20:33:05;60;60;56,85;55,25
17.01.2021 20:33:09;60;59,994;56,93;55,3125
17.01.2021 20:33:13;60;59,996;56,99;55,4375
17.01.2021 20:33:17;60;59,998;57,05;55,5
17.01.2021 20:33:21;60;60,001;57,12;55,5625
17.01.2021 20:33:24;60;60,002;57,19;55,625
17.01.2021 20:33:28;60;60,003;57,25;55,6875
17.01.2021 20:33:32;60;60,003;57,3;55,75
17.01.2021 20:33:36;60;60,003;57,37;55,8125
17.01.2021 20:33:40;60;60,002;57,43;55,875
17.01.2021 20:33:44;60;60,002;57,46;55,9375
17.01.2021 20:33:48;60;60,001;57,52;56
17.01.2021 20:33:51;60;60,001;57,56;56,0625
17.01.2021 20:33:55;60;60,001;57,63;56,125
17.01.2021 20:33:59;60;60,001;57,67;56,1875
17.01.2021 20:34:03;60;60,001;57,72;56,25
17.01.2021 20:34:07;60;60,001;57,77;56,3125
17.01.2021 20:34:11;60;60,001;57,82;56,375
17.01.2021 20:34:15;60;60,001;57,87;56,4375
17.01.2021 20:34:18;60;60,001;57,91;56,5
17.01.2021 20:34:22;60;60,001;57,95;56,5625
17.01.2021 20:34:26;60;60,001;57,98;56,625
17.01.2021 20:34:30;60;60,001;58,03;56,6875
17.01.2021 20:34:34;60;60,001;58,08;56,75
17.01.2021 20:34:38;60;60,001;58,12;56,75
17.01.2021 20:34:42;60;60,001;58,16;56,8125
17.01.2021 20:34:45;60;60,001;58,2;56,875
17.01.2021 20:34:49;60;60,001;58,24;56,9375
17.01.2021 20:34:53;60;60,001;58,27;56,9375
17.01.2021 20:34:57;60;60,001;58,32;57,0625
17.01.2021 20:35:01;60;60,001;58,35;57,0625
17.01.2021 20:35:05;60;60,001;58,38;57,125
17.01.2021 20:35:09;60;60,001;58,42;57,1875
17.01.2021 20:35:12;60;60,001;58,45;57,1875
17.01.2021 20:35:16;60;60,001;58,48;57,25
17.01.2021 20:35:20;60;60,001;58,5;57,3125
17.01.2021 20:35:24;60;60,001;58,55;57,3125
17.01.2021 20:35:28;60;60,001;58,58;57,375
17.01.2021 20:35:32;60;60,001;58,61;57,4375
17.01.2021 20:35:36;60;60,001;58,63;57,4375
17.01.2021 20:35:39;60;60,001;58,66;57,5
17.01.2021 20:35:43;60;60,001;58,69;57,5625
17.01.2021 20:35:47;60;60,001;58,72;57,5625
17.01.2021 20:35:51;60;60,001;58,75;57,625
17.01.2021 20:35:55;60;60;58,78;57,625
17.01.2021 20:35:59;60;60,001;58,81;57,6875
17.01.2021 20:36:03;60;60;58,83;57,75
17.01.2021 20:36:06;60;60;58,86;57,75
17.01.2021 20:36:10;60;60;58,88;57,8125
17.01.2021 20:36:14;60;60,001;58,91;57,8125
17.01.2021 20:36:18;60;60,001;58,93;57,875
17.01.2021 20:36:22;60;60,001;58,94;57,875
17.01.2021 20:36:26;60;60,001;58,96;57,9375
17.01.2021 20:36:30;60;60,001;58,98;58
17.01.2021 20:36:33;60;60,001;59;58
17.01.2021 20:36:37;60;60,001;59,04;58
17.01.2021 20:36:41;60;60,001;59,06;58,0625
17.01.2021 20:36:45;60;60,001;59,07;58,125
17.01.2021 20:36:49;60;60;59,09;58,125
17.01.2021 20:36:53;60;60;59,12;58,125
17.01.2021 20:36:57;60;60;59,13;58,1875
17.01.2021 20:37:00;60;60;59,15;58,1875
17.01.2021 20:37:04;60;60;59,17;58,25
17.01.2021 20:37:08;60;60;59,19;58,25
17.01.2021 20:37:12;60;60,001;59,2;58,3125
17.01.2021 20:37:16;60;60;59,22;58,3125
17.01.2021 20:37:20;60;60;59,23;58,3125
17.01.2021 20:37:24;60;60;59,26;58,375
17.01.2021 20:37:28;60;60;59,27;58,375
17.01.2021 20:37:31;60;60;59,28;58,4375
17.01.2021 20:37:35;60;60;59,3;58,4375
17.01.2021 20:37:39;60;60,001;59,31;58,4375
17.01.2021 20:37:43;60;60;59,33;58,5
17.01.2021 20:37:47;60;60;59,34;58,5
17.01.2021 20:37:51;60;60,001;59,36;58,5
17.01.2021 20:37:55;60;60,001;59,37;58,5625
17.01.2021 20:37:58;60;60;59,38;58,5625
17.01.2021 20:38:02;60;60,001;59,4;58,5625
17.01.2021 20:38:06;60;60;59,41;58,625
17.01.2021 20:38:10;60;60;59,42;58,625
17.01.2021 20:38:14;60;60;59,43;58,625
17.01.2021 20:38:18;60;60;59,44;58,6875
17.01.2021 20:38:22;60;60;59,45;58,6875
17.01.2021 20:38:25;60;60,001;59,46;58,6875
17.01.2021 20:38:29;60;60;59,47;58,75
17.01.2021 20:38:33;60;60;59,49;58,75
17.01.2021 20:38:37;60;60,001;59,5;58,75
17.01.2021 20:38:41;60;60;59,51;58,8125
17.01.2021 20:38:45;60;60,001;59,53;58,8125
17.01.2021 20:38:49;60;60;59,53;58,8125
17.01.2021 20:38:52;60;60;59,54;58,8125
17.01.2021 20:38:56;60;60;59,56;58,875
17.01.2021 20:39:00;60;60;59,56;58,875
17.01.2021 20:39:04;60;60;59,57;58,875
17.01.2021 20:39:08;60;60;59,58;58,875
17.01.2021 20:39:12;60;60,001;59,59;58,9375
17.01.2021 20:39:16;60;60;59,6;58,9375
17.01.2021 20:39:19;60;60,001;59,61;58,9375
17.01.2021 20:39:23;60;60;59,62;58,9375
17.01.2021 20:39:27;60;60;59,63;59
17.01.2021 20:39:31;60;60;59,63;59
17.01.2021 20:39:35;60;60;59,64;59
17.01.2021 20:39:39;60;60;59,65;59
17.01.2021 20:39:43;60;60;59,66;59
17.01.2021 20:39:46;60;60;59,67;59,0625
17.01.2021 20:39:50;60;60;59,67;59,0625
17.01.2021 20:39:54;60;60,001;59,68;59,0625
17.01.2021 20:39:58;60;60;59,69;59,0625
17.01.2021 20:40:02;60;60;59,69;59,0625
17.01.2021 20:40:06;60;60;59,7;59,0625
17.01.2021 20:40:10;60;60;59,71;59,125
17.01.2021 20:40:13;60;60,001;59,71;59,125
17.01.2021 20:40:17;60;60;59,73;59,125
17.01.2021 20:40:21;60;60;59,74;59,125
