SetPoint;Chamber;Ref;DUT
16.01.2021 20:32:34;40;40,001;37,62;36
16.01.2021 20:32:37;40;40,001;37,67;36,0625
16.01.2021 20:32:41;40;40,001;37,73;36,125
16.01.2021 20:32:45;40;40,001;37,78;36,1875
16.01.2021 20:32:49;40;40,001;37,82;36,25
16.01.2021 20:32:53;40;40,001;37,87;36,3125
16.01.2021 20:32:57;40;40,001;37,92;36,3125
16.01.2021 20:33:01;40;40,001;37,95;36,375
16.01.2021 20:33:04;40;40,001;38;36,4375
16.01.2021 20:33:08;40;40,001;38,05;36,5
16.01.2021 20:33:12;40;40,001;38,09;36,5625
16.01.2021 20:33:16;40;40,001;38,14;36,625
16.01.2021 20:33:20;40;40;38,18;36,6875
16.01.2021 20:33:24;40;40;38,22;36,75
16.01.2021 20:33:28;40;40,001;38,26;36,8125
16.01.2021 20:33:31;40;40,001;38,3;36,8125
16.01.2021 20:33:35;40;40,001;38,33;36,875
16.01.2021 20:33:39;40;40,001;38,37;36,9375
16.01.2021 20:33:43;40;40,001;38,41;37
16.01.2021 20:33:47;40;40,001;38,45;37
16.01.2021 20:33:51;40;40,001;38,48;37,0625
16.01.2021 20:33:54;40;40,001;38,51;37,125
16.01.2021 20:33:58;40;40,001;38,55;37,1875
16.01.2021 20:34:02;40;40,001;38,58;37,1875
16.01.2021 20:34:06;40;40,001;38,61;37,25
16.01.2021 20:34:10;40;40,001;38,64;37,3125
16.01.2021 20:34:14;40;40,001;38,67;37,3125
16.01.2021 20:34:18;40;40;38,71;37,375
16.01.2021 20:34:21;40;40;38,74;37,4375
16.01.2021 20:34:25;40;40,001;38,77;37,5
16.01.2021 20:34:29;40;40,001;38,8;37,5
16.01.2021 20:34:33;40;40,001;38,82;37,5625
16.01.2021 20:34:37;40;40;38,84;37,5625
16.01.2021 20:34:41;40;40,001;38,87;37,625
16.01.2021 20:34:45;40;40,001;38,9;37,625
16.01.2021 20:34:48;40;40,001;38,92;37,6875
16.01.2021 20:34:52;40;40;38,95;37,75
16.01.2021 20:34:56;40;40,001;38,97;37,75
16.01.2021 20:35:00;40;40,001;39,01;37,8125
16.01.2021 20:35:04;40;40,001;39,03;37,8125
16.01.2021 20:35:08;40;40,001;39,05;37,875
16.01.2021 20:35:12;40;40,001;39,08;37,875
16.01.2021 20:35:15;40;40,001;39,1;37,9375
16.01.2021 20:35:19;40;40,001;39,12;37,9375
16.01.2021 20:35:23;40;40;39,14;38
16.01.2021 20:35:27;40;40,001;39,16;38
16.01.2021 20:35:31;40;40,001;39,18;38,0625
16.01.2021 20:35:35;40;40,001;39,19;38,0625
16.01.2021 20:35:38;40;40;39,21;38,125
16.01.2021 20:35:42;40;40;39,23;38,125
16.01.2021 20:35:46;40;40;39,25;38,1875
16.01.2021 20:35:50;40;40;39,28;38,1875
16.01.2021 20:35:54;40;40,001;39,29;38,25
16.01.2021 20:35:58;40;40,001;39,3;38,25
16.01.2021 20:36:02;40;40;39,32;38,3125
16.01.2021 20:36:05;40;40;39,34;38,3125
16.01.2021 20:36:09;40;40;39,35;38,3125
16.01.2021 20:36:13;40;40,001;39,37;38,375
16.01.2021 20:36:17;40;40;39,39;38,375
16.01.2021 20:36:21;40;40;39,4;38,4375
16.01.2021 20:36:25;40;40;39,42;38,4375
16.01.2021 20:36:29;40;40;39,44;38,4375
16.01.2021 20:36:32;40;40;39,45;38,5
16.01.2021 20:36:36;40;40;39,46;38,5
16.01.2021 20:36:40;40;40,001;39,48;38,5
16.01.2021 20:36:44;40;40;39,49;38,5625
16.01.2021 20:36:48;40;40,001;39,51;38,5625
16.01.2021 20:36:52;40;40;39,52;38,5625
16.01.2021 20:36:56;40;40;39,53;38,625
16.01.2021 20:36:59;40;40;39,55;38,625
16.01.2021 20:37:03;40;40;39,56;38,625
16.01.2021 20:37:07;40;40;39,58;38,6875
16.01.2021 20:37:11;40;40;39,59;38,6875
16.01.2021 20:37:15;40;40;39,61;38,6875
16.01.2021 20:37:19;40;40;39,62;38,75
16.01.2021 20:37:23;40;40;39,63;38,75
16.01.2021 20:37:26;40;40;39,64;38,75
16.01.2021 20:37:30;40;40;39,65;38,8125
16.01.2021 20:37:34;40;40;39,66;38,8125
16.01.2021 20:37:38;40;40;39,67;38,8125
16.01.2021 20:37:42;40;40;39,68;38,8125
16.01.2021 20:37:46;40;40;39,69;38,8125
16.01.2021 20:37:50;40;40;39,7;38,875
16.01.2021 20:37:53;40;40;39,72;38,875
16.01.2021 20:37:57;40;40;39,72;38,875
16.01.2021 20:38:01;40;40;39,73;38,9375
16.01.2021 20:38:05;40;40;39,74;38,9375
16.01.2021 20:38:09;40;40;39,75;38,9375
16.01.2021 20:38:13;40;40;39,76;38,9375
16.01.2021 20:38:17;40;40;39,77;39
16.01.2021 20:38:20;40;40;39,77;39
16.01.2021 20:38:24;40;40;39,78;39
16.01.2021 20:38:28;40;40;39,79;39
16.01.2021 20:38:32;40;40;39,79;39,0625
16.01.2021 20:38:36;40;40;39,8;39,0625
16.01.2021 20:38:40;40;40;39,81;39,0625
16.01.2021 20:38:44;40;40,001;39,82;39,0625
16.01.2021 20:38:47;40;40;39,82;39,0625
16.01.2021 20:38:51;40;40;39,83;39,0625
16.01.2021 20:38:55;40;40;39,84;39,125
16.01.2021 20:38:59;40;40;39,85;39,125
16.01.2021 20:39:03;40;40;39,85;39,125
16.01.2021 20:39:07;40;40;39,87;39,125
16.01.2021 20:39:11;40;40;39,88;39,125
16.01.2021 20:39:14;40;40;39,88;39,1875
16.01.2021 20:39:18;40;40;39,89;39,1875
16.01.2021 20:39:22;40;40;39,9;39,1875
16.01.2021 20:39:26;40;40;39,9;39,1875
16.01.2021 20:39:30;40;40;39,91;39,1875
16.01.2021 20:39:34;40;40,001;39,91;39,1875
16.01.2021 20:39:38;40;40;39,92;39,25
16.01.2021 20:39:41;40;40;39,93;39,25
16.01.2021 20:39:45;40;40;39,93;39,25
16.01.2021 20:39:49;40;40;39,94;39,25
16.01.2021 20:39:53;40;40;39,94;39,25
16.01.2021 20:39:57;40;40;39,95;39,25
16.01.2021 20:40:01;40;40;39,95;39,25
16.01.2021 20:40:04;40;40;39,96;39,3125
16.01.2021 20:40:08;40;40;39,96;39,3125
16.01.2021 20:40:12;40;40;39,97;39,3125
16.01.2021 20:40:16;40;40;39,97;39,3125
16.01.2021 20:40:20;40;40;39,98;39,3125
16.01.2021 20:40:24;40;40;39,98;39,3125
16.01.2021 20:40:28;40;40;39,99;39,3125
16.01.2021 20:40:32;40;40;39,99;39,375
16.01.2021 20:40:35;40;40;40;39,375
16.01.2021 20:40:39;40;40;40;39,375
16.01.2021 20:40:43;40;40;40,01;39,375
16.01.2021 20:40:47;40;40;40,01;39,375
16.01.2021 20:40:51;40;40;40,01;39,375
16.01.2021 20:40:55;40;40;40,02;39,375
16.01.2021 20:40:59;40;40;40,02;39,375
16.01.2021 20:41:02;40;40;40,03;39,4375
16.01.2021 20:41:06;40;40;40,03;39,4375
16.01.2021 20:41:10;40;40;40,03;39,4375
16.01.2021 20:41:14;40;40;40,04;39,4375
16.01.2021 20:41:18;40;40;40,04;39,4375
16.01.2021 20:41:22;40;40;40,04;39,4375
16.01.2021 20:41:26;40;40;40,05;39,4375
16.01.2021 20:41:29;40;40;40,05;39,4375
16.01.2021 20:41:33;40;40;40,05;39,4375
16.01.2021 20:41:37;40;40;40,06;39,4375
16.01.2021 20:41:41;40;40;40,06;39,4375
16.01.2021 20:41:45;40;40;40,06;39,4375
16.01.2021 20:41:49;40;40;40,07;39,5
16.01.2021 20:41:53;40;40;40,07;39,5
16.01.2021 20:41:56;40;40;40,07;39,5
16.01.2021 20:42:00;40;40;40,08;39,5
16.01.2021 20:42:04;40;40;40,08;39,5
16.01.2021 20:42:08;40;40;40,08;39,5
16.01.2021 20:42:12;40;40;40,08;39,5
16.01.2021 20:42:16;40;40;40,09;39,5
16.01.2021 20:42:20;40;40;40,09;39,5
16.01.2021 20:42:23;40;40;40,09;39,5
16.01.2021 20:42:27;40;40;40,1;39,5
16.01.2021 20:42:31;40;40;40,1;39,5
16.01.2021 20:42:35;40;40;40,1;39,5
16.01.2021 20:42:39;40;40;40,1;39,5625
16.01.2021 20:42:43;40;40;40,1;39,5625
16.01.2021 20:42:46;40;40;40,11;39,5625
16.01.2021 20:42:50;40;40;40,11;39,5625
16.01.2021 20:42:54;40;40;40,11;39,5625
16.01.2021 20:42:58;40;40;40,11;39,5625
16.01.2021 20:43:02;40;40;40,12;39,5625
16.01.2021 20:43:06;40;40;40,12;39,5625
16.01.2021 20:43:10;40;40;40,12;39,5625
16.01.2021 20:43:13;40;40;40,12;39,5625
16.01.2021 20:43:17;40;40;40,12;39,5625
16.01.2021 20:43:21;40;40;40,13;39,5625
16.01.2021 20:43:25;40;40;40,13;39,5625
16.01.2021 20:43:29;40;40;40,13;39,5625
16.01.2021 20:43:33;40;40;40,13;39,5625
16.01.2021 20:43:37;40;40;40,13;39,5625
16.01.2021 20:43:41;40;40;40,14;39,625
16.01.2021 20:43:44;40;40;40,14;39,5625
16.01.2021 20:43:48;40;40;40,14;39,625
16.01.2021 20:43:52;40;40;40,14;39,625
16.01.2021 20:43:56;40;40;40,14;39,625
16.01.2021 20:44:00;40;40;40,14;39,625
16.01.2021 20:44:04;40;40;40,16;39,625
16.01.2021 20:44:08;40;40;40,16;39,625
16.01.2021 20:44:11;40;40;40,16;39,625
16.01.2021 20:44:15;40;40;40,16;39,625
16.01.2021 20:44:19;40;40;40,16;39,625
16.01.2021 20:44:23;40;40;40,16;39,625
16.01.2021 20:44:27;40;40;40,16;39,625
16.01.2021 20:44:31;40;40;40,17;39,625
16.01.2021 20:44:35;40;40;40,17;39,625
16.01.2021 20:44:38;40;40;40,17;39,625
16.01.2021 20:44:42;40;40;40,17;39,625
16.01.2021 20:44:46;40;40;40,17;39,625
16.01.2021 20:44:50;40;40;40,17;39,625
16.01.2021 20:44:54;40;40;40,17;39,6875
16.01.2021 20:44:58;40;40;40,18;39,625
16.01.2021 20:45:02;40;40;40,18;39,625
16.01.2021 20:45:05;40;40;40,18;39,625
16.01.2021 20:45:09;40;40;40,18;39,625
16.01.2021 20:45:13;40;40;40,18;39,6875
16.01.2021 20:45:17;40;40;40,18;39,6875
16.01.2021 20:45:21;40;40;40,18;39,6875
16.01.2021 20:45:25;40;40;40,18;39,6875
16.01.2021 20:45:29;40;40;40,18;39,6875
16.01.2021 20:45:32;40;40;40,18;39,6875
16.01.2021 20:45:36;40;40;40,19;39,6875
16.01.2021 20:45:40;40;40;40,19;39,6875
16.01.2021 20:45:44;40;40;40,19;39,6875
16.01.2021 20:45:48;40;40;40,19;39,6875
16.01.2021 20:45:52;40;40;40,19;39,6875
16.01.2021 20:45:56;40;40;40,19;39,6875
16.01.2021 20:45:59;40;40;40,19;39,6875
16.01.2021 20:46:03;40;40;40,19;39,6875
16.01.2021 20:46:07;40;40;40,19;39,6875
16.01.2021 20:46:11;40;40;40,19;39,6875
16.01.2021 20:46:15;40;40;40,19;39,6875
16.01.2021 20:46:19;40;40;40,19;39,6875
16.01.2021 20:46:23;40;40;40,19;39,6875
16.01.2021 20:46:26;40;40;40,2;39,6875
16.01.2021 20:46:30;40;40;40,2;39,6875
16.01.2021 20:46:34;40;40;40,2;39,6875
16.01.2021 20:46:38;40;40;40,2;39,6875
16.01.2021 20:46:42;40;40;40,2;39,6875
16.01.2021 20:46:46;40;40;40,2;39,6875
16.01.2021 20:46:50;40;40;40,2;39,6875
16.01.2021 20:46:53;40;40;40,2;39,6875
16.01.2021 20:46:57;40;40;40,2;39,6875
16.01.2021 20:47:01;40;40;40,21;39,6875
16.01.2021 20:47:05;40;40;40,21;39,6875
16.01.2021 20:47:09;40;40;40,21;39,6875
16.01.2021 20:47:13;40;40;40,21;39,6875
16.01.2021 20:47:17;40;40;40,21;39,6875
16.01.2021 20:47:20;40;40;40,21;39,6875
16.01.2021 20:47:24;40;40;40,21;39,6875
16.01.2021 20:47:28;40;40;40,21;39,75
16.01.2021 20:47:32;40;40;40,21;39,6875
16.01.2021 20:47:36;40;40;40,21;39,6875
16.01.2021 20:47:40;40;40;40,21;39,6875
16.01.2021 20:47:44;40;40;40,21;39,6875
16.01.2021 20:47:47;40;40;40,21;39,6875
16.01.2021 20:47:51;40;40;40,21;39,75
16.01.2021 20:47:55;40;40;40,21;39,6875
16.01.2021 20:47:59;40;40;40,21;39,75
16.01.2021 20:48:03;40;40;40,21;39,75
16.01.2021 20:48:07;40;40;40,21;39,75
16.01.2021 20:48:11;40;40;40,21;39,75
16.01.2021 20:48:14;40;40;40,22;39,75
16.01.2021 20:48:18;40;40;40,22;39,75
16.01.2021 20:48:22;40;40;40,22;39,75
16.01.2021 20:48:26;40;40;40,22;39,75
16.01.2021 20:48:30;40;40;40,22;39,75
16.01.2021 20:48:34;40;40;40,22;39,75
16.01.2021 20:48:38;40;40;40,22;39,75
16.01.2021 20:48:42;40;40;40,22;39,75
16.01.2021 20:48:45;40;40;40,22;39,75
16.01.2021 20:48:49;40;40;40,22;39,75
16.01.2021 20:48:53;40;40;40,22;39,75
16.01.2021 20:48:57;40;40;40,22;39,75
16.01.2021 20:49:01;40;40;40,22;39,75
16.01.2021 20:49:05;40;40;40,22;39,75
16.01.2021 20:49:08;40;40;40,22;39,75
16.01.2021 20:49:12;40;40;40,22;39,75
16.01.2021 20:49:16;40;40;40,22;39,75
16.01.2021 20:49:20;40;40;40,22;39,75
16.01.2021 20:49:24;40;40;40,22;39,75
16.01.2021 20:49:28;40;40;40,22;39,75
16.01.2021 20:49:32;40;40;40,22;39,75
16.01.2021 20:49:35;40;40;40,22;39,75
16.01.2021 20:49:39;40;40;40,22;39,75
16.01.2021 20:49:43;40;40;40,22;39,75
16.01.2021 20:49:47;40;40;40,22;39,75
16.01.2021 20:49:51;40;40;40,22;39,75
16.01.2021 20:49:55;40;40;40,22;39,75
16.01.2021 20:49:59;40;40;40,22;39,75
16.01.2021 20:50:02;40;40;40,23;39,75
16.01.2021 20:50:06;40;40;40,23;39,75
16.01.2021 20:50:10;40;40;40,23;39,75
16.01.2021 20:50:14;40;40;40,23;39,75
16.01.2021 20:50:18;40;40;40,23;39,75
16.01.2021 20:50:22;40;40;40,23;39,75
16.01.2021 20:50:26;40;40;40,23;39,75
16.01.2021 20:50:29;40;40;40,23;39,75
16.01.2021 20:50:33;40;40;40,23;39,75
16.01.2021 20:50:37;40;40;40,23;39,75
16.01.2021 20:50:41;40;40;40,23;39,75
16.01.2021 20:50:45;40;40;40,23;39,75
16.01.2021 20:50:49;40;40;40,23;39,75
16.01.2021 20:50:53;40;40;40,23;39,75
16.01.2021 20:50:56;40;40;40,23;39,75
16.01.2021 20:51:00;40;40;40,23;39,75
16.01.2021 20:51:04;40;40;40,23;39,75
16.01.2021 20:51:08;40;40;40,23;39,75
16.01.2021 20:51:12;40;40;40,23;39,75
16.01.2021 20:51:16;40;40;40,23;39,75
16.01.2021 20:51:20;40;40;40,23;39,75
16.01.2021 20:51:23;40;40;40,23;39,75
16.01.2021 20:51:27;40;40;40,23;39,75
16.01.2021 20:51:31;40;40;40,23;39,75
16.01.2021 20:51:35;40;40;40,23;39,75
16.01.2021 20:51:39;40;40;40,23;39,75
16.01.2021 20:51:43;40;40;40,23;39,75
16.01.2021 20:51:47;40;40;40,23;39,75
16.01.2021 20:51:50;40;40;40,23;39,75
16.01.2021 20:51:54;40;40;40,23;39,75
16.01.2021 20:51:58;40;40;40,23;39,75
16.01.2021 20:52:02;40;40;40,23;39,75
16.01.2021 20:52:06;40;40;40,23;39,75
16.01.2021 20:52:10;40;40;40,23;39,75
16.01.2021 20:52:14;40;40;40,23;39,75
16.01.2021 20:52:17;40;40;40,23;39,75
16.01.2021 20:52:21;40;40;40,23;39,75
16.01.2021 20:52:25;40;40;40,23;39,75
16.01.2021 20:52:29;40;40;40,23;39,75
16.01.2021 20:52:33;40;40;40,23;39,75
16.01.2021 20:52:37;60;40;40,23;39,75
16.01.2021 20:52:41;60;40,009;40,23;39,75
16.01.2021 20:52:44;60;40,204;40,25;39,75
16.01.2021 20:52:48;60;40,68;40,28;39,75
16.01.2021 20:52:52;60;41,361;40,37;39,8125
16.01.2021 20:52:56;60;42,267;40,53;39,875
16.01.2021 20:53:00;60;43,102;40,68;39,9375
16.01.2021 20:53:04;60;44,071;40,91;40,0625
16.01.2021 20:53:08;60;45,047;41,17;40,1875
16.01.2021 20:53:12;60;46,021;41,45;40,375
16.01.2021 20:53:15;60;46,886;41,67;40,5625
16.01.2021 20:53:19;60;47,879;41,96;40,75
16.01.2021 20:53:23;60;48,87;42,28;40,9375
16.01.2021 20:53:27;60;49,616;42,53;41,1875
16.01.2021 20:53:31;60;50,732;42,85;41,375
16.01.2021 20:53:35;60;51,728;43,21;41,625
16.01.2021 20:53:38;60;52,718;43,57;41,9375
16.01.2021 20:53:42;60;53,587;43,85;42,1875
16.01.2021 20:53:46;60;54,566;44,22;42,5
16.01.2021 20:53:50;60;55,531;44,63;42,8125
16.01.2021 20:53:54;60;56,206;45,01;43,0625
16.01.2021 20:53:58;60;56,692;45,28;43,4375
16.01.2021 20:54:02;60;56,991;45,65;43,6875
16.01.2021 20:54:05;60;57,095;45,93;44
16.01.2021 20:54:09;60;57,084;46,13;44,25
16.01.2021 20:54:13;60;56,766;46,34;44,5
16.01.2021 20:54:17;60;56,377;46,5;44,75
16.01.2021 20:54:21;60;56,075;46,64;44,9375
16.01.2021 20:54:25;60;55,887;46,73;45,125
16.01.2021 20:54:29;60;55,849;46,87;45,25
16.01.2021 20:54:32;60;55,953;47,05;45,4375
16.01.2021 20:54:36;60;56,173;47,19;45,625
16.01.2021 20:54:40;60;56,39;47,42;45,75
16.01.2021 20:54:44;60;56,518;47,64;45,9375
16.01.2021 20:54:48;60;56,704;47,87;46,125
16.01.2021 20:54:52;60;57,028;48,06;46,3125
16.01.2021 20:54:56;60;57,413;48,29;46,5
16.01.2021 20:55:00;60;57,686;48,57;46,75
16.01.2021 20:55:03;60;58,022;48,83;46,9375
16.01.2021 20:55:07;60;58,234;49,03;47,125
16.01.2021 20:55:11;60;58,264;49,26;47,3125
16.01.2021 20:55:15;60;58,304;49,46;47,5625
16.01.2021 20:55:19;60;58,507;49,62;47,75
16.01.2021 20:55:23;60;58,713;49,84;47,9375
16.01.2021 20:55:27;60;58,837;50,06;48,125
16.01.2021 20:55:30;60;59,031;50,28;48,3125
16.01.2021 20:55:34;60;59,141;50,45;48,5
16.01.2021 20:55:38;60;59,26;50,65;48,625
16.01.2021 20:55:42;60;59,378;50,87;48,8125
16.01.2021 20:55:46;60;59,49;51,02;49,0625
16.01.2021 20:55:50;60;59,605;51,21;49,1875
16.01.2021 20:55:54;60;59,647;51,42;49,375
16.01.2021 20:55:57;60;59,701;51,61;49,5625
16.01.2021 20:56:01;60;59,748;51,75;49,75
16.01.2021 20:56:05;60;59,795;51,94;49,875
16.01.2021 20:56:09;60;59,834;52,12;50,0625
16.01.2021 20:56:13;60;59,861;52,28;50,25
16.01.2021 20:56:17;60;59,887;52,42;50,375
16.01.2021 20:56:21;60;59,908;52,58;50,5625
16.01.2021 20:56:24;60;59,925;52,73;50,6875
16.01.2021 20:56:28;60;59,937;52,86;50,8125
16.01.2021 20:56:32;60;59,947;53,01;51
16.01.2021 20:56:36;60;59,956;53,17;51,125
16.01.2021 20:56:40;60;59,962;53,33;51,25
16.01.2021 20:56:44;60;59,968;53,44;51,375
16.01.2021 20:56:48;60;59,973;53,58;51,5625
16.01.2021 20:56:51;60;59,977;53,73;51,6875
16.01.2021 20:56:55;60;59,98;53,84;51,8125
16.01.2021 20:56:59;60;59,982;53,97;51,9375
16.01.2021 20:57:03;60;59,985;54,1;52,0625
16.01.2021 20:57:07;60;59,988;54,23;52,1875
16.01.2021 20:57:11;60;59,99;54,33;52,3125
16.01.2021 20:57:15;60;59,991;54,45;52,4375
16.01.2021 20:57:18;60;59,993;54,58;52,5625
16.01.2021 20:57:22;60;59,994;54,71;52,6875
16.01.2021 20:57:26;60;59,995;54,79;52,8125
16.01.2021 20:57:30;60;59,995;54,91;52,9375
16.01.2021 20:57:34;60;59,996;55,02;53,0625
16.01.2021 20:57:38;60;59,997;55,1;53,125
16.01.2021 20:57:42;60;59,998;55,22;53,25
16.01.2021 20:57:45;60;59,998;55,33;53,375
16.01.2021 20:57:49;60;59,998;55,44;53,5
16.01.2021 20:57:53;60;59,999;55,5;53,5625
16.01.2021 20:57:57;60;59,999;55,6;53,6875
16.01.2021 20:58:01;60;59,999;55,71;53,8125
16.01.2021 20:58:05;60;60;55,78;53,875
16.01.2021 20:58:09;60;60;55,88;54
16.01.2021 20:58:12;60;59,999;55,97;54,0625
16.01.2021 20:58:16;60;59,994;56,05;54,1875
16.01.2021 20:58:20;60;59,996;56,11;54,25
16.01.2021 20:58:24;60;59,998;56,21;54,375
16.01.2021 20:58:28;60;60,001;56,29;54,4375
16.01.2021 20:58:32;60;60,002;56,36;54,5625
16.01.2021 20:58:36;60;60,003;56,45;54,625
16.01.2021 20:58:40;60;60,003;56,52;54,6875
16.01.2021 20:58:43;60;60,003;56,59;54,8125
16.01.2021 20:58:47;60;60,003;56,66;54,875
16.01.2021 20:58:51;60;60,002;56,73;55
16.01.2021 20:58:55;60;60,002;56,81;55,0625
16.01.2021 20:58:59;60;60,002;56,89;55,125
16.01.2021 20:59:03;60;60,001;56,94;55,1875
16.01.2021 20:59:07;60;60,001;57;55,3125
16.01.2021 20:59:10;60;60,001;57,06;55,375
16.01.2021 20:59:14;60;60,001;57,12;55,4375
16.01.2021 20:59:18;60;60,001;57,19;55,5
16.01.2021 20:59:22;60;60,001;57,25;55,625
16.01.2021 20:59:26;60;60,001;57,31;55,6875
16.01.2021 20:59:30;60;60,001;57,36;55,75
16.01.2021 20:59:34;60;60,001;57,42;55,8125
16.01.2021 20:59:37;60;60,001;57,47;55,875
16.01.2021 20:59:41;60;60,001;57,53;55,9375
16.01.2021 20:59:45;60;60,001;57,56;56
16.01.2021 20:59:49;60;60,001;57,62;56,0625
16.01.2021 20:59:53;60;60,001;57,67;56,125
16.01.2021 20:59:57;60;60,001;57,71;56,1875
16.01.2021 21:00:01;60;60,001;57,76;56,25
16.01.2021 21:00:04;60;60,001;57,82;56,3125
16.01.2021 21:00:08;60;60,001;57,87;56,375
16.01.2021 21:00:12;60;60,001;57,9;56,4375
16.01.2021 21:00:16;60;60,001;57,95;56,5
16.01.2021 21:00:20;60;60,001;57,99;56,5625
16.01.2021 21:00:24;60;60,001;58,02;56,625
16.01.2021 21:00:28;60;60,001;58,07;56,6875
16.01.2021 21:00:32;60;60,001;58,12;56,75
16.01.2021 21:00:35;60;60,001;58,16;56,75
16.01.2021 21:00:39;60;60,001;58,19;56,8125
16.01.2021 21:00:43;60;60,001;58,23;56,875
16.01.2021 21:00:47;60;60,001;58,27;56,9375
16.01.2021 21:00:51;60;60,001;58,31;57
16.01.2021 21:00:55;60;60,001;58,34;57,0625
16.01.2021 21:00:59;60;60,001;58,38;57,0625
16.01.2021 21:01:03;60;60,001;58,42;57,125
16.01.2021 21:01:06;60;60,001;58,44;57,1875
16.01.2021 21:01:10;60;60,001;58,47;57,25
16.01.2021 21:01:14;60;60,001;58,5;57,25
16.01.2021 21:01:18;60;60,001;58,54;57,3125
16.01.2021 21:01:22;60;60,001;58,57;57,375
16.01.2021 21:01:26;60;60,001;58,6;57,375
16.01.2021 21:01:30;60;60,001;58,63;57,4375
16.01.2021 21:01:33;60;60,001;58,66;57,5
16.01.2021 21:01:37;60;60,001;58,68;57,5
16.01.2021 21:01:41;60;60,001;58,71;57,5625
16.01.2021 21:01:45;60;60,001;58,74;57,625
16.01.2021 21:01:49;60;60;58,76;57,625
16.01.2021 21:01:53;60;60,001;58,8;57,6875
16.01.2021 21:01:57;60;60,001;58,82;57,6875
16.01.2021 21:02:01;60;60,001;58,85;57,75
16.01.2021 21:02:04;60;60,001;58,87;57,8125
16.01.2021 21:02:08;60;60;58,89;57,8125
16.01.2021 21:02:12;60;60,001;58,92;57,875
16.01.2021 21:02:16;60;60;58,94;57,875
16.01.2021 21:02:20;60;60;58,95;57,9375
16.01.2021 21:02:24;60;60,001;58,98;57,9375
16.01.2021 21:02:28;60;60,001;59;58
16.01.2021 21:02:31;60;60,001;59,03;58
16.01.2021 21:02:35;60;60,001;59,05;58,0625
16.01.2021 21:02:39;60;60;59,07;58,0625
16.01.2021 21:02:43;60;60;59,09;58,125
16.01.2021 21:02:47;60;60;59,11;58,125
16.01.2021 21:02:51;60;60;59,12;58,1875
16.01.2021 21:02:55;60;60,001;59,14;58,1875
16.01.2021 21:02:58;60;60,001;59,16;58,25
16.01.2021 21:03:02;60;60,001;59,18;58,25
16.01.2021 21:03:06;60;60,001;59,2;58,3125
16.01.2021 21:03:10;60;60;59,21;58,3125
16.01.2021 21:03:14;60;60,001;59,23;58,3125
16.01.2021 21:03:18;60;60,001;59,23;58,375
16.01.2021 21:03:22;60;60;59,26;58,375
16.01.2021 21:03:26;60;60;59,28;58,375
16.01.2021 21:03:29;60;60;59,29;58,4375
16.01.2021 21:03:33;60;60;59,31;58,4375
16.01.2021 21:03:37;60;60;59,32;58,5
16.01.2021 21:03:41;60;60;59,33;58,5
16.01.2021 21:03:45;60;60;59,35;58,5
16.01.2021 21:03:49;60;60;59,36;58,5625
16.01.2021 21:03:53;60;60;59,38;58,5625
16.01.2021 21:03:56;60;60;59,39;58,5625
16.01.2021 21:04:00;60;60,001;59,4;58,625
16.01.2021 21:04:04;60;60;59,42;58,625
16.01.2021 21:04:08;60;60;59,43;58,625
16.01.2021 21:04:12;60;60;59,43;58,6875
16.01.2021 21:04:16;60;60,001;59,44;58,6875
16.01.2021 21:04:20;60;60;59,45;58,6875
16.01.2021 21:04:23;60;60;59,46;58,75
16.01.2021 21:04:27;60;60,001;59,49;58,75
16.01.2021 21:04:31;60;60;59,5;58,75
16.01.2021 21:04:35;60;60;59,51;58,8125
16.01.2021 21:04:39;60;60;59,52;58,8125
16.01.2021 21:04:43;60;60;59,53;58,8125
16.01.2021 21:04:47;60;60;59,54;58,8125
16.01.2021 21:04:50;60;60,001;59,55;58,875
16.01.2021 21:04:54;60;60;59,56;58,875
16.01.2021 21:04:58;60;60;59,57;58,875
16.01.2021 21:05:02;60;60;59,58;58,9375
16.01.2021 21:05:06;60;60;59,59;58,9375
16.01.2021 21:05:10;60;60;59,59;58,9375
16.01.2021 21:05:14;60;60;59,61;58,9375
16.01.2021 21:05:18;60;60;59,61;58,9375
16.01.2021 21:05:22;60;60;59,62;59
16.01.2021 21:05:25;60;60;59,63;59
16.01.2021 21:05:29;60;60,001;59,64;59
16.01.2021 21:05:33;60;60,001;59,65;59
16.01.2021 21:05:37;60;60;59,65;59
16.01.2021 21:05:41;60;60;59,66;59,0625
16.01.2021 21:05:45;60;60;59,67;59,0625
16.01.2021 21:05:49;60;60;59,68;59,0625
16.01.2021 21:05:52;60;60;59,68;59,0625
16.01.2021 21:05:56;60;60;59,69;59,0625
16.01.2021 21:06:00;60;60;59,7;59,125
16.01.2021 21:06:04;60;60;59,7;59,125
16.01.2021 21:06:08;60;60;59,71;59,125
16.01.2021 21:06:12;60;60;59,73;59,125
16.01.2021 21:06:16;60;60;59,73;59,125
16.01.2021 21:06:19;60;60;59,74;59,125
16.01.2021 21:06:23;60;60;59,75;59,1875
16.01.2021 21:06:27;60;60,001;59,75;59,1875
16.01.2021 21:06:31;60;60;59,76;59,1875
16.01.2021 21:06:35;60;60;59,76;59,1875
16.01.2021 21:06:39;60;60;59,77;59,1875
16.01.2021 21:06:43;60;60;59,78;59,1875
16.01.2021 21:06:46;60;60,001;59,78;59,25
16.01.2021 21:06:50;60;60;59,79;59,25
