SetPoint [°C],Timestamp,Chamber temperature [°C],Reference temperature [°C],DUT temperature [°C]
90,"02.02.2021 14:14:31",90.001,89.49,89.125
90,"02.02.2021 14:14:35",90,89.5,89.1875
90,"02.02.2021 14:14:39",90,89.51,89.125
90,"02.02.2021 14:14:43",90,89.53,89.125
90,"02.02.2021 14:14:46",90,89.54,89.1875
90,"02.02.2021 14:14:50",90.001,89.55,89.1875
90,"02.02.2021 14:14:54",90,89.56,89.1875
90,"02.02.2021 14:14:58",90.001,89.57,89.1875
90,"02.02.2021 14:15:02",90,89.58,89.1875
90,"02.02.2021 14:15:06",90,89.6,89.1875
90,"02.02.2021 14:15:10",90.001,89.6,89.1875
90,"02.02.2021 14:15:14",90,89.6,89.1875
90,"02.02.2021 14:15:18",90.001,89.62,89.1875
90,"02.02.2021 14:15:22",90,89.64,89.1875
90,"02.02.2021 14:15:26",90.001,89.65,89.1875
90,"02.02.2021 14:15:30",90,89.65,89.1875
90,"02.02.2021 14:15:34",90,89.66,89.1875
90,"02.02.2021 14:15:38",90,89.67,89.25
90,"02.02.2021 14:15:42",90.001,89.68,89.1875
90,"02.02.2021 14:15:45",90,89.69,89.1875
90,"02.02.2021 14:15:49",90,89.7,89.1875
90,"02.02.2021 14:15:53",90,89.71,89.25
90,"02.02.2021 14:15:57",90.001,89.71,89.25
90,"02.02.2021 14:16:01",90,89.72,89.25
90,"02.02.2021 14:16:05",90,89.73,89.25
90,"02.02.2021 14:16:09",90.001,89.74,89.25
90,"02.02.2021 14:16:13",90,89.74,89.25
90,"02.02.2021 14:16:17",90,89.75,89.25
90,"02.02.2021 14:16:21",90,89.76,89.25
90,"02.02.2021 14:16:25",90,89.76,89.25
90,"02.02.2021 14:16:29",90,89.77,89.25
90,"02.02.2021 14:16:33",90,89.77,89.25
90,"02.02.2021 14:16:37",90,89.78,89.25
90,"02.02.2021 14:16:40",90,89.78,89.25
90,"02.02.2021 14:16:44",90,89.79,89.25
90,"02.02.2021 14:16:48",90,89.79,89.25
90,"02.02.2021 14:16:52",90,89.8,89.25
90,"02.02.2021 14:16:56",90,89.81,89.25
90,"02.02.2021 14:17:00",90,89.81,89.25
90,"02.02.2021 14:17:04",90,89.81,89.25
90,"02.02.2021 14:17:08",90,89.82,89.3125
90,"02.02.2021 14:17:12",90,89.82,89.25
90,"02.02.2021 14:17:16",90,89.84,89.25
90,"02.02.2021 14:17:20",90,89.84,89.3125
90,"02.02.2021 14:17:24",90,89.85,89.25
90,"02.02.2021 14:17:28",90,89.85,89.25
90,"02.02.2021 14:17:32",90,89.85,89.3125
90,"02.02.2021 14:17:35",90,89.86,89.3125
90,"02.02.2021 14:17:39",90,89.86,89.3125
90,"02.02.2021 14:17:43",90,89.87,89.3125
90,"02.02.2021 14:17:47",90,89.87,89.25
90,"02.02.2021 14:17:51",90,89.87,89.3125
90,"02.02.2021 14:17:55",90,89.88,89.25
90,"02.02.2021 14:17:59",90,89.88,89.3125
90,"02.02.2021 14:18:03",90,89.88,89.3125
90,"02.02.2021 14:18:07",90,89.89,89.25
90,"02.02.2021 14:18:11",90,89.89,89.3125
90,"02.02.2021 14:18:15",90,89.89,89.3125
90,"02.02.2021 14:18:19",90,89.89,89.3125
90,"02.02.2021 14:18:23",90,89.9,89.3125
90,"02.02.2021 14:18:26",90,89.9,89.3125
90,"02.02.2021 14:18:30",90,89.9,89.3125
90,"02.02.2021 14:18:34",90,89.91,89.3125
90,"02.02.2021 14:18:38",90,89.91,89.3125
90,"02.02.2021 14:18:42",90,89.91,89.3125
90,"02.02.2021 14:18:46",90,89.91,89.3125
90,"02.02.2021 14:18:50",90,89.92,89.3125
90,"02.02.2021 14:18:54",90,89.92,89.3125
90,"02.02.2021 14:18:58",90,89.92,89.3125
90,"02.02.2021 14:19:02",90,89.93,89.3125
90,"02.02.2021 14:19:06",90,89.93,89.3125
90,"02.02.2021 14:19:10",90,89.93,89.3125
90,"02.02.2021 14:19:14",90,89.93,89.3125
90,"02.02.2021 14:19:18",90,89.93,89.3125
90,"02.02.2021 14:19:21",90,89.94,89.3125
90,"02.02.2021 14:19:25",90,89.94,89.3125
90,"02.02.2021 14:19:29",90,89.94,89.3125
90,"02.02.2021 14:19:33",90,89.94,89.3125
90,"02.02.2021 14:19:37",90,89.94,89.3125
90,"02.02.2021 14:19:41",90,89.94,89.3125
90,"02.02.2021 14:19:45",90,89.94,89.3125
90,"02.02.2021 14:19:49",90,89.95,89.3125
90,"02.02.2021 14:19:53",90,89.95,89.3125
90,"02.02.2021 14:19:57",90,89.95,89.3125
90,"02.02.2021 14:20:01",90,89.95,89.3125
90,"02.02.2021 14:20:05",90,89.95,89.3125
90,"02.02.2021 14:20:09",90,89.95,89.3125
90,"02.02.2021 14:20:13",90,89.95,89.3125
90,"02.02.2021 14:20:16",90,89.96,89.3125
90,"02.02.2021 14:20:20",90,89.96,89.3125
90,"02.02.2021 14:20:24",90,89.96,89.3125
90,"02.02.2021 14:20:28",90,89.96,89.3125
90,"02.02.2021 14:20:32",90,89.96,89.3125
90,"02.02.2021 14:20:36",90,89.96,89.3125
90,"02.02.2021 14:20:40",90,89.97,89.3125
90,"02.02.2021 14:20:44",90,89.97,89.3125
90,"02.02.2021 14:20:48",90,89.97,89.3125
90,"02.02.2021 14:20:52",90,89.97,89.3125
90,"02.02.2021 14:20:56",90,89.97,89.3125
90,"02.02.2021 14:21:00",90,89.97,89.3125
90,"02.02.2021 14:21:04",90,89.97,89.3125
90,"02.02.2021 14:21:08",90,89.97,89.3125
90,"02.02.2021 14:21:11",90,89.97,89.3125
90,"02.02.2021 14:21:15",90,89.98,89.3125
90,"02.02.2021 14:21:19",90,89.98,89.3125
90,"02.02.2021 14:21:23",90,89.98,89.3125
90,"02.02.2021 14:21:27",90,89.98,89.3125
90,"02.02.2021 14:21:31",90,89.98,89.3125
90,"02.02.2021 14:21:35",90,89.98,89.3125
90,"02.02.2021 14:21:39",90,89.98,89.3125
90,"02.02.2021 14:21:43",90,89.98,89.3125
90,"02.02.2021 14:21:47",90,89.98,89.3125
90,"02.02.2021 14:21:51",90,89.98,89.3125
90,"02.02.2021 14:21:55",90,89.98,89.3125
90,"02.02.2021 14:21:59",90,89.99,89.3125
90,"02.02.2021 14:22:03",90,89.99,89.3125
90,"02.02.2021 14:22:07",90,89.99,89.3125
90,"02.02.2021 14:22:10",90,89.99,89.3125
90,"02.02.2021 14:22:14",90,89.99,89.3125
90,"02.02.2021 14:22:18",90,89.99,89.3125
90,"02.02.2021 14:22:22",90,89.99,89.3125
90,"02.02.2021 14:22:26",90,89.99,89.3125
90,"02.02.2021 14:22:30",90,89.99,89.3125
90,"02.02.2021 14:22:34",90,89.99,89.3125
90,"02.02.2021 14:22:38",90,89.99,89.3125
90,"02.02.2021 14:22:42",90,89.99,89.3125
90,"02.02.2021 14:22:46",90,89.99,89.3125
90,"02.02.2021 14:22:50",90,89.99,89.3125
90,"02.02.2021 14:22:54",90,90,89.3125
90,"02.02.2021 14:22:58",90,90,89.3125
90,"02.02.2021 14:23:01",90,90,89.3125
90,"02.02.2021 14:23:05",90,90,89.3125
90,"02.02.2021 14:23:09",90,90,89.3125
90,"02.02.2021 14:23:13",90,90,89.3125
90,"02.02.2021 14:23:17",90,90,89.3125
90,"02.02.2021 14:23:21",90,90,89.3125
90,"02.02.2021 14:23:25",90,90,89.3125
90,"02.02.2021 14:23:29",90,90,89.3125
90,"02.02.2021 14:23:33",90,90,89.3125
90,"02.02.2021 14:23:37",90,90,89.3125
90,"02.02.2021 14:23:41",90,90,89.3125
90,"02.02.2021 14:23:45",90,90,89.3125
90,"02.02.2021 14:23:49",90,90,89.3125
90,"02.02.2021 14:23:53",90,90,89.3125
90,"02.02.2021 14:23:56",90,90,89.3125
90,"02.02.2021 14:24:00",90,90,89.3125
90,"02.02.2021 14:24:04",90,90,89.3125
90,"02.02.2021 14:24:08",90,90,89.3125
90,"02.02.2021 14:24:12",90,90,89.3125
90,"02.02.2021 14:24:16",90,90,89.3125
90,"02.02.2021 14:24:20",90,90,89.3125
90,"02.02.2021 14:24:24",90,90,89.3125
90,"02.02.2021 14:24:28",90,90,89.3125
90,"02.02.2021 14:24:32",90,90,89.3125
90,"02.02.2021 14:24:36",90,90.01,89.3125
90,"02.02.2021 14:24:40",90,90.01,89.3125
90,"02.02.2021 14:24:44",90,90,89.3125
90,"02.02.2021 14:24:47",90,90.01,89.3125
90,"02.02.2021 14:24:51",90,90.01,89.3125
90,"02.02.2021 14:24:55",90,90.01,89.3125
90,"02.02.2021 14:24:59",90,90.01,89.3125
90,"02.02.2021 14:25:03",90,90.01,89.3125
90,"02.02.2021 14:25:07",90,90.01,89.3125
90,"02.02.2021 14:25:11",90,90.01,89.3125
90,"02.02.2021 14:25:15",90,90.01,89.3125
90,"02.02.2021 14:25:19",90,90.01,89.3125
90,"02.02.2021 14:25:23",90,90.01,89.3125
90,"02.02.2021 14:25:27",90,90.01,89.3125
90,"02.02.2021 14:25:31",90,90.01,89.3125
90,"02.02.2021 14:25:35",90,90.01,89.3125
90,"02.02.2021 14:25:38",90,90.01,89.3125
90,"02.02.2021 14:25:42",90,90.01,89.3125
90,"02.02.2021 14:25:46",90,90.01,89.3125
90,"02.02.2021 14:25:50",90,90.01,89.3125
90,"02.02.2021 14:25:54",90,90.01,89.3125
90,"02.02.2021 14:25:58",90,90.01,89.3125
90,"02.02.2021 14:26:02",90,90.01,89.3125
90,"02.02.2021 14:26:06",90,90.01,89.3125
90,"02.02.2021 14:26:10",90,90.01,89.3125
90,"02.02.2021 14:26:14",90,90.01,89.3125
90,"02.02.2021 14:26:18",89.999,90.01,89.3125
105,"02.02.2021 14:26:22",90,90.01,89.3125
105,"02.02.2021 14:26:25",90.009,90.01,89.3125
105,"02.02.2021 14:26:29",90.217,90.02,89.375
105,"02.02.2021 14:26:33",90.677,90.05,89.4375
105,"02.02.2021 14:26:37",91.336,90.08,89.5
105,"02.02.2021 14:26:41",92.156,90.14,89.6875
105,"02.02.2021 14:26:45",92.972,90.25,89.9375
105,"02.02.2021 14:26:49",93.782,90.35,90.25
105,"02.02.2021 14:26:53",94.484,90.48,90.5
105,"02.02.2021 14:26:57",95.361,90.58,90.8125
105,"02.02.2021 14:27:01",96.042,90.72,91.1875
105,"02.02.2021 14:27:05",96.808,90.89,91.5
105,"02.02.2021 14:27:09",97.562,91.05,91.8125
105,"02.02.2021 14:27:13",98.303,91.23,92.1875
105,"02.02.2021 14:27:17",99.014,91.38,92.5625
105,"02.02.2021 14:27:20",99.732,91.59,92.875
105,"02.02.2021 14:27:24",100.437,91.8,93.25
105,"02.02.2021 14:27:28",101.007,92.05,93.625
105,"02.02.2021 14:27:32",101.304,92.22,94
105,"02.02.2021 14:27:36",101.416,92.46,94.25
105,"02.02.2021 14:27:40",101.41,92.66,94.5625
105,"02.02.2021 14:27:44",101.199,92.85,94.8125
105,"02.02.2021 14:27:48",101.079,93.02,95
105,"02.02.2021 14:27:52",101.054,93.13,95.1875
105,"02.02.2021 14:27:56",101.16,93.3,95.375
105,"02.02.2021 14:28:00",101.445,93.49,95.625
105,"02.02.2021 14:28:04",101.561,93.68,95.8125
105,"02.02.2021 14:28:08",101.691,93.82,96.0625
105,"02.02.2021 14:28:12",102.018,94.01,96.3125
105,"02.02.2021 14:28:15",102.388,94.2,96.5625
105,"02.02.2021 14:28:19",102.738,94.42,96.8125
105,"02.02.2021 14:28:23",102.981,94.63,97.0625
105,"02.02.2021 14:28:27",103.204,94.79,97.3125
105,"02.02.2021 14:28:31",103.249,95,97.5625
105,"02.02.2021 14:28:35",103.284,95.2,97.75
105,"02.02.2021 14:28:39",103.48,95.4,98
105,"02.02.2021 14:28:43",103.613,95.61,98.1875
105,"02.02.2021 14:28:47",103.827,95.74,98.4375
105,"02.02.2021 14:28:51",103.949,95.94,98.625
105,"02.02.2021 14:28:55",104.143,96.13,98.8125
105,"02.02.2021 14:28:59",104.251,96.33,99
105,"02.02.2021 14:29:03",104.365,96.54,99.1875
105,"02.02.2021 14:29:07",104.478,96.68,99.375
105,"02.02.2021 14:29:11",104.597,96.87,99.5625
105,"02.02.2021 14:29:15",104.64,97.06,99.75
105,"02.02.2021 14:29:19",104.697,97.23,99.9375
105,"02.02.2021 14:29:22",104.751,97.41,100.0625
105,"02.02.2021 14:29:26",104.798,97.54,100.1875
105,"02.02.2021 14:29:30",104.832,97.71,100.375
105,"02.02.2021 14:29:34",104.863,97.89,100.5
105,"02.02.2021 14:29:38",104.888,98.07,100.625
105,"02.02.2021 14:29:42",104.908,98.22,100.75
105,"02.02.2021 14:29:46",104.924,98.35,100.875
105,"02.02.2021 14:29:50",104.937,98.51,101
105,"02.02.2021 14:29:54",104.946,98.66,101.125
105,"02.02.2021 14:29:58",104.955,98.82,101.1875
105,"02.02.2021 14:30:02",104.962,98.94,101.3125
105,"02.02.2021 14:30:06",104.968,99.09,101.4375
105,"02.02.2021 14:30:10",104.973,99.23,101.5
105,"02.02.2021 14:30:14",104.977,99.39,101.625
105,"02.02.2021 14:30:17",104.981,99.55,101.6875
105,"02.02.2021 14:30:21",104.984,99.65,101.8125
105,"02.02.2021 14:30:25",104.986,99.79,101.875
105,"02.02.2021 14:30:29",104.988,99.94,101.9375
105,"02.02.2021 14:30:33",104.989,100.09,102.0625
105,"02.02.2021 14:30:37",104.991,100.21,102.125
105,"02.02.2021 14:30:41",104.993,100.31,102.1875
105,"02.02.2021 14:30:45",104.994,100.43,102.25
105,"02.02.2021 14:30:49",104.994,100.55,102.3125
105,"02.02.2021 14:30:53",104.995,100.66,102.375
105,"02.02.2021 14:30:57",104.996,100.76,102.4375
105,"02.02.2021 14:31:01",104.997,100.87,102.5
105,"02.02.2021 14:31:05",104.997,100.98,102.5625
105,"02.02.2021 14:31:09",104.998,101.09,102.625
105,"02.02.2021 14:31:12",104.998,101.19,102.6875
105,"02.02.2021 14:31:16",104.999,101.27,102.6875
105,"02.02.2021 14:31:20",104.999,101.37,102.75
105,"02.02.2021 14:31:24",104.999,101.47,102.8125
105,"02.02.2021 14:31:28",104.999,101.57,102.875
105,"02.02.2021 14:31:32",104.999,101.64,102.9375
105,"02.02.2021 14:31:36",104.999,101.73,102.9375
105,"02.02.2021 14:31:40",104.993,101.82,103
105,"02.02.2021 14:31:44",104.996,101.91,103.0625
105,"02.02.2021 14:31:48",104.999,102,103.0625
105,"02.02.2021 14:31:52",105.001,102.06,103.125
105,"02.02.2021 14:31:56",105.002,102.15,103.1875
105,"02.02.2021 14:32:00",105.002,102.21,103.1875
105,"02.02.2021 14:32:04",105.002,102.29,103.25
105,"02.02.2021 14:32:07",105.002,102.35,103.3125
105,"02.02.2021 14:32:11",105.002,102.42,103.3125
105,"02.02.2021 14:32:15",105.002,102.49,103.375
105,"02.02.2021 14:32:19",105.001,102.57,103.375
105,"02.02.2021 14:32:23",105.001,102.63,103.375
105,"02.02.2021 14:32:27",105.001,102.67,103.4375
105,"02.02.2021 14:32:31",105.001,102.73,103.5
105,"02.02.2021 14:32:35",105.001,102.8,103.5
105,"02.02.2021 14:32:39",105.001,102.85,103.5
105,"02.02.2021 14:32:43",105.001,102.9,103.5625
105,"02.02.2021 14:32:47",105.001,102.96,103.5625
105,"02.02.2021 14:32:51",105.001,103.01,103.5625
105,"02.02.2021 14:32:55",105.001,103.08,103.625
105,"02.02.2021 14:32:58",105.001,103.13,103.625
105,"02.02.2021 14:33:02",105.001,103.17,103.6875
105,"02.02.2021 14:33:06",105.001,103.22,103.6875
105,"02.02.2021 14:33:10",105.001,103.26,103.75
105,"02.02.2021 14:33:14",105.001,103.31,103.75
105,"02.02.2021 14:33:18",105.001,103.34,103.75
105,"02.02.2021 14:33:22",105.001,103.4,103.75
105,"02.02.2021 14:33:26",105,103.44,103.8125
105,"02.02.2021 14:33:30",105.001,103.48,103.8125
105,"02.02.2021 14:33:34",105.001,103.51,103.8125
105,"02.02.2021 14:33:38",105.001,103.55,103.875
105,"02.02.2021 14:33:42",105.001,103.6,103.875
105,"02.02.2021 14:33:45",105,103.64,103.875
105,"02.02.2021 14:33:49",105.001,103.66,103.875
105,"02.02.2021 14:33:53",105.001,103.69,103.9375
105,"02.02.2021 14:33:57",105.001,103.73,103.9375
105,"02.02.2021 14:34:01",105.002,103.76,103.9375
105,"02.02.2021 14:34:05",105.001,103.8,104
105,"02.02.2021 14:34:09",105,103.83,104
105,"02.02.2021 14:34:13",105,103.86,104
105,"02.02.2021 14:34:17",105.001,103.89,104
105,"02.02.2021 14:34:21",105,103.92,104
105,"02.02.2021 14:34:25",105.001,103.96,104.0625
105,"02.02.2021 14:34:29",105.001,103.98,104.0625
105,"02.02.2021 14:34:33",105.001,104.01,104.0625
105,"02.02.2021 14:34:37",105,104.03,104.0625
105,"02.02.2021 14:34:41",105.002,104.06,104.0625
105,"02.02.2021 14:34:44",105.001,104.08,104.0625
105,"02.02.2021 14:34:48",105,104.1,104.0625
105,"02.02.2021 14:34:52",105,104.14,104.125
105,"02.02.2021 14:34:56",105.002,104.16,104.125
105,"02.02.2021 14:35:00",105.001,104.17,104.125
105,"02.02.2021 14:35:04",105,104.19,104.125
105,"02.02.2021 14:35:08",105.001,104.21,104.125
105,"02.02.2021 14:35:12",105.001,104.23,104.1875
105,"02.02.2021 14:35:16",105.001,104.25,104.125
105,"02.02.2021 14:35:20",104.999,104.27,104.1875
105,"02.02.2021 14:35:24",105.001,104.29,104.1875
105,"02.02.2021 14:35:28",105,104.31,104.1875
105,"02.02.2021 14:35:32",105,104.33,104.1875
105,"02.02.2021 14:35:35",105.001,104.35,104.25
105,"02.02.2021 14:35:39",105.002,104.36,104.1875
105,"02.02.2021 14:35:43",105.001,104.38,104.1875
105,"02.02.2021 14:35:47",105,104.4,104.1875
105,"02.02.2021 14:35:51",105.001,104.41,104.1875
105,"02.02.2021 14:35:55",105.001,104.42,104.25
105,"02.02.2021 14:35:59",105,104.44,104.25
105,"02.02.2021 14:36:03",105.001,104.45,104.25
105,"02.02.2021 14:36:07",105.001,104.48,104.25
105,"02.02.2021 14:36:11",105,104.49,104.25
105,"02.02.2021 14:36:15",105.001,104.5,104.25
105,"02.02.2021 14:36:19",105,104.52,104.25
105,"02.02.2021 14:36:23",105.001,104.53,104.25
105,"02.02.2021 14:36:26",105,104.54,104.25
105,"02.02.2021 14:36:30",105,104.55,104.3125
105,"02.02.2021 14:36:34",105.001,104.56,104.25
105,"02.02.2021 14:36:38",105,104.57,104.3125
105,"02.02.2021 14:36:42",105.001,104.59,104.3125
105,"02.02.2021 14:36:46",105.001,104.59,104.3125
105,"02.02.2021 14:36:50",105.001,104.6,104.3125
105,"02.02.2021 14:36:54",105,104.61,104.3125
105,"02.02.2021 14:36:58",105.001,104.62,104.3125
105,"02.02.2021 14:37:02",105.001,104.63,104.3125
105,"02.02.2021 14:37:06",105,104.64,104.3125
105,"02.02.2021 14:37:10",105.001,104.66,104.3125
105,"02.02.2021 14:37:14",105.001,104.67,104.3125
105,"02.02.2021 14:37:18",105,104.67,104.3125
105,"02.02.2021 14:37:22",105.001,104.67,104.3125
105,"02.02.2021 14:37:25",105,104.68,104.3125
105,"02.02.2021 14:37:29",105,104.69,104.375
105,"02.02.2021 14:37:33",105.001,104.7,104.3125
105,"02.02.2021 14:37:37",105,104.7,104.375
105,"02.02.2021 14:37:41",105,104.71,104.3125
105,"02.02.2021 14:37:45",105.001,104.72,104.375
105,"02.02.2021 14:37:49",105.001,104.72,104.3125
105,"02.02.2021 14:37:53",105,104.73,104.3125
105,"02.02.2021 14:37:57",105,104.74,104.375
105,"02.02.2021 14:38:01",105.001,104.74,104.3125
105,"02.02.2021 14:38:05",105,104.75,104.375
105,"02.02.2021 14:38:09",105,104.75,104.375
105,"02.02.2021 14:38:13",105,104.76,104.375
105,"02.02.2021 14:38:17",105,104.76,104.375
105,"02.02.2021 14:38:21",105.001,104.77,104.375
105,"02.02.2021 14:38:24",105,104.78,104.375
105,"02.02.2021 14:38:28",105.001,104.78,104.375
105,"02.02.2021 14:38:32",105.001,104.79,104.375
105,"02.02.2021 14:38:36",105,104.79,104.375
105,"02.02.2021 14:38:40",105,104.79,104.375
105,"02.02.2021 14:38:44",105,104.8,104.375
105,"02.02.2021 14:38:48",105,104.8,104.375
105,"02.02.2021 14:38:52",105,104.81,104.375
105,"02.02.2021 14:38:56",105,104.81,104.375
105,"02.02.2021 14:39:00",105,104.82,104.375
105,"02.02.2021 14:39:04",105,104.82,104.375
105,"02.02.2021 14:39:08",105,104.82,104.375
105,"02.02.2021 14:39:12",105,104.84,104.375
105,"02.02.2021 14:39:16",105,104.84,104.375
105,"02.02.2021 14:39:20",105,104.85,104.375
105,"02.02.2021 14:39:24",105,104.85,104.375
105,"02.02.2021 14:39:27",105.001,104.85,104.4375
105,"02.02.2021 14:39:31",105,104.86,104.375
105,"02.02.2021 14:39:35",105.001,104.86,104.4375
105,"02.02.2021 14:39:39",105.001,104.86,104.4375
105,"02.02.2021 14:39:43",105.001,104.87,104.375
105,"02.02.2021 14:39:47",105.001,104.87,104.4375
105,"02.02.2021 14:39:51",105.001,104.87,104.375
105,"02.02.2021 14:39:55",105,104.88,104.4375
105,"02.02.2021 14:39:59",105,104.88,104.4375
105,"02.02.2021 14:40:03",105,104.88,104.4375
105,"02.02.2021 14:40:07",105,104.88,104.4375
105,"02.02.2021 14:40:11",105,104.89,104.4375
105,"02.02.2021 14:40:15",105,104.89,104.375
105,"02.02.2021 14:40:18",105,104.89,104.4375
105,"02.02.2021 14:40:22",105,104.89,104.4375
105,"02.02.2021 14:40:26",105,104.9,104.4375
105,"02.02.2021 14:40:30",105,104.9,104.4375
105,"02.02.2021 14:40:34",105,104.9,104.4375
105,"02.02.2021 14:40:38",105,104.9,104.4375
105,"02.02.2021 14:40:42",105,104.91,104.4375
105,"02.02.2021 14:40:46",105.001,104.91,104.4375
105,"02.02.2021 14:40:50",105,104.91,104.4375
105,"02.02.2021 14:40:54",105,104.91,104.4375
105,"02.02.2021 14:40:58",105,104.91,104.4375
105,"02.02.2021 14:41:02",105,104.92,104.4375
105,"02.02.2021 14:41:06",105,104.92,104.4375
105,"02.02.2021 14:41:10",105,104.92,104.4375
105,"02.02.2021 14:41:14",105,104.92,104.4375
105,"02.02.2021 14:41:17",105,104.92,104.4375
105,"02.02.2021 14:41:21",105,104.93,104.4375
105,"02.02.2021 14:41:25",105,104.93,104.4375
105,"02.02.2021 14:41:29",105,104.93,104.4375
105,"02.02.2021 14:41:33",105,104.93,104.4375
105,"02.02.2021 14:41:37",105,104.93,104.4375
105,"02.02.2021 14:41:41",105,104.93,104.4375
105,"02.02.2021 14:41:45",105,104.93,104.4375
105,"02.02.2021 14:41:49",105,104.93,104.4375
105,"02.02.2021 14:41:53",105,104.94,104.4375
105,"02.02.2021 14:41:57",105,104.94,104.4375
105,"02.02.2021 14:42:01",105,104.94,104.4375
105,"02.02.2021 14:42:05",105,104.94,104.4375
105,"02.02.2021 14:42:09",105,104.94,104.4375
105,"02.02.2021 14:42:12",105.001,104.94,104.4375
105,"02.02.2021 14:42:16",105,104.94,104.4375
105,"02.02.2021 14:42:20",105,104.94,104.4375
105,"02.02.2021 14:42:24",105,104.95,104.4375
105,"02.02.2021 14:42:28",105,104.95,104.4375
105,"02.02.2021 14:42:32",105,104.95,104.4375
105,"02.02.2021 14:42:36",105,104.95,104.4375
105,"02.02.2021 14:42:40",105,104.95,104.4375
105,"02.02.2021 14:42:44",105,104.95,104.4375
105,"02.02.2021 14:42:48",105,104.95,104.4375
105,"02.02.2021 14:42:52",105,104.96,104.4375
105,"02.02.2021 14:42:56",105,104.96,104.4375
105,"02.02.2021 14:43:00",105,104.96,104.4375
105,"02.02.2021 14:43:04",105,104.96,104.4375
105,"02.02.2021 14:43:07",105,104.96,104.4375
105,"02.02.2021 14:43:11",105,104.96,104.4375
105,"02.02.2021 14:43:15",105,104.96,104.4375
105,"02.02.2021 14:43:19",105,104.96,104.4375
105,"02.02.2021 14:43:23",105,104.96,104.4375
105,"02.02.2021 14:43:27",105,104.96,104.4375
105,"02.02.2021 14:43:31",105,104.96,104.4375
105,"02.02.2021 14:43:35",105,104.96,104.4375
105,"02.02.2021 14:43:39",105,104.97,104.4375
105,"02.02.2021 14:43:43",105,104.96,104.4375
105,"02.02.2021 14:43:47",105,104.96,104.4375
105,"02.02.2021 14:43:51",105,104.97,104.4375
105,"02.02.2021 14:43:55",105,104.97,104.4375
105,"02.02.2021 14:43:58",105,104.97,104.4375
105,"02.02.2021 14:44:02",105,104.97,104.4375
105,"02.02.2021 14:44:06",105,104.97,104.4375
105,"02.02.2021 14:44:10",105,104.97,104.4375
105,"02.02.2021 14:44:14",105,104.97,104.4375
105,"02.02.2021 14:44:18",105,104.97,104.4375
105,"02.02.2021 14:44:22",105,104.97,104.4375
105,"02.02.2021 14:44:26",105,104.97,104.4375
105,"02.02.2021 14:44:30",105,104.97,104.4375
105,"02.02.2021 14:44:34",105,104.97,104.4375
105,"02.02.2021 14:44:38",105,104.97,104.4375
105,"02.02.2021 14:44:42",105,104.97,104.4375
105,"02.02.2021 14:44:46",105,104.97,104.4375
105,"02.02.2021 14:44:50",105,104.97,104.4375
105,"02.02.2021 14:44:53",105,104.97,104.4375
105,"02.02.2021 14:44:57",105,104.98,104.4375
105,"02.02.2021 14:45:01",105,104.98,104.4375
105,"02.02.2021 14:45:05",105,104.98,104.4375
105,"02.02.2021 14:45:09",105,104.97,104.4375
105,"02.02.2021 14:45:13",105,104.98,104.4375
105,"02.02.2021 14:45:17",105,104.98,104.4375
105,"02.02.2021 14:45:21",105,104.98,104.4375
105,"02.02.2021 14:45:25",105,104.98,104.4375
105,"02.02.2021 14:45:29",105,104.98,104.4375
105,"02.02.2021 14:45:33",105,104.98,104.4375
105,"02.02.2021 14:45:37",105,104.98,104.4375
105,"02.02.2021 14:45:41",105,104.98,104.4375
105,"02.02.2021 14:45:45",105,104.98,104.4375
105,"02.02.2021 14:45:49",105,104.98,104.4375
105,"02.02.2021 14:45:52",105,104.98,104.4375
105,"02.02.2021 14:45:56",105,104.98,104.4375
105,"02.02.2021 14:46:00",105,104.98,104.4375
105,"02.02.2021 14:46:04",105,104.98,104.4375
105,"02.02.2021 14:46:08",105,104.98,104.4375
105,"02.02.2021 14:46:12",105,104.98,104.4375
105,"02.02.2021 14:46:16",105,104.98,104.4375
105,"02.02.2021 14:46:20",105,104.98,104.4375
105,"02.02.2021 14:46:24",105,104.98,104.4375
105,"02.02.2021 14:46:28",105,104.99,104.4375
105,"02.02.2021 14:46:32",105,104.99,104.4375
105,"02.02.2021 14:46:36",105,104.99,104.4375
105,"02.02.2021 14:46:40",105,104.99,104.4375
105,"02.02.2021 14:46:43",105,104.99,104.4375
105,"02.02.2021 14:46:47",105,104.99,104.4375
105,"02.02.2021 14:46:51",105,104.99,104.4375
105,"02.02.2021 14:46:55",105,104.99,104.4375
105,"02.02.2021 14:46:59",105,104.99,104.4375
105,"02.02.2021 14:47:03",105,105,104.4375
105,"02.02.2021 14:47:07",105,105,104.4375
105,"02.02.2021 14:47:11",105,105,104.4375
