SetPoint;Chamber;Ref;DUT
16.01.2021 13:53:59;105;105,001;103,67;102,625
16.01.2021 13:54:03;105;105,001;103,71;102,625
16.01.2021 13:54:07;105;105,001;103,73;102,6875
16.01.2021 13:54:11;105;105,001;103,78;102,75
16.01.2021 13:54:15;105;105,001;103,82;102,75
16.01.2021 13:54:19;105;105,001;103,85;102,8125
16.01.2021 13:54:22;105;105,001;103,88;102,875
16.01.2021 13:54:26;105;105,001;103,91;102,875
16.01.2021 13:54:30;105;105,001;103,95;102,9375
16.01.2021 13:54:34;105;105,001;103,97;103
16.01.2021 13:54:38;105;105,001;104;103
16.01.2021 13:54:42;105;105,001;104,03;103,0625
16.01.2021 13:54:46;105;105,001;104,06;103,0625
16.01.2021 13:54:50;105;105,001;104,08;103,125
16.01.2021 13:54:54;105;105,001;104,11;103,125
16.01.2021 13:54:57;105;105,001;104,15;103,1875
16.01.2021 13:55:01;105;105,001;104,17;103,25
16.01.2021 13:55:05;105;105,001;104,18;103,25
16.01.2021 13:55:09;105;105,001;104,21;103,3125
16.01.2021 13:55:13;105;105,001;104,23;103,3125
16.01.2021 13:55:17;105;105;104,25;103,375
16.01.2021 13:55:21;105;105,001;104,27;103,375
16.01.2021 13:55:25;105;105,001;104,31;103,375
16.01.2021 13:55:28;105;105,001;104,33;103,4375
16.01.2021 13:55:32;105;105,001;104,34;103,4375
16.01.2021 13:55:36;105;105,001;104,36;103,5
16.01.2021 13:55:40;105;105,001;104,39;103,5
16.01.2021 13:55:44;105;105,001;104,4;103,5625
16.01.2021 13:55:48;105;105,001;104,42;103,5625
16.01.2021 13:55:52;105;105,001;104,44;103,5625
16.01.2021 13:55:56;105;105,001;104,46;103,625
16.01.2021 13:55:59;105;105,001;104,49;103,625
16.01.2021 13:56:03;105;105,001;104,5;103,625
16.01.2021 13:56:07;105;105;104,52;103,6875
16.01.2021 13:56:11;105;105,001;104,54;103,6875
16.01.2021 13:56:15;105;105,001;104,55;103,6875
16.01.2021 13:56:19;105;105,001;104,57;103,75
16.01.2021 13:56:23;105;105,001;104,58;103,75
16.01.2021 13:56:27;105;105;104,6;103,75
16.01.2021 13:56:30;105;105;104,61;103,8125
16.01.2021 13:56:34;105;105,001;104,62;103,8125
16.01.2021 13:56:38;105;105,001;104,64;103,8125
16.01.2021 13:56:42;105;105;104,66;103,875
16.01.2021 13:56:46;105;105,001;104,67;103,875
16.01.2021 13:56:50;105;105,001;104,68;103,875
16.01.2021 13:56:54;105;105,001;104,69;103,9375
16.01.2021 13:56:58;105;105;104,7;103,9375
16.01.2021 13:57:01;105;105,001;104,71;103,9375
16.01.2021 13:57:05;105;105,001;104,73;103,9375
16.01.2021 13:57:09;105;105;104,74;103,9375
16.01.2021 13:57:13;105;105,001;104,75;104
16.01.2021 13:57:17;105;105;104,76;104
16.01.2021 13:57:21;105;105;104,77;104
16.01.2021 13:57:25;105;105;104,78;104
16.01.2021 13:57:29;105;105,001;104,79;104,0625
16.01.2021 13:57:32;105;105,001;104,8;104,0625
16.01.2021 13:57:36;105;105,001;104,81;104,0625
16.01.2021 13:57:40;105;105;104,82;104,0625
16.01.2021 13:57:44;105;105,001;104,84;104,0625
16.01.2021 13:57:48;105;105,001;104,85;104,125
16.01.2021 13:57:52;105;105,001;104,86;104,125
16.01.2021 13:57:56;105;105;104,86;104,125
16.01.2021 13:57:59;105;105;104,87;104,125
16.01.2021 13:58:03;105;105,001;104,88;104,125
16.01.2021 13:58:07;105;105,001;104,89;104,125
16.01.2021 13:58:11;105;105;104,9;104,1875
16.01.2021 13:58:15;105;105;104,91;104,1875
16.01.2021 13:58:19;105;105;104,91;104,1875
16.01.2021 13:58:23;105;105,001;104,92;104,1875
16.01.2021 13:58:27;105;105;104,93;104,1875
16.01.2021 13:58:30;105;105,001;104,93;104,25
16.01.2021 13:58:34;105;105;104,94;104,25
16.01.2021 13:58:38;105;105;104,95;104,25
16.01.2021 13:58:42;105;105;104,95;104,25
16.01.2021 13:58:46;105;105,001;104,96;104,25
16.01.2021 13:58:50;105;105;104,97;104,25
16.01.2021 13:58:54;105;105;104,97;104,3125
16.01.2021 13:58:58;105;105;104,98;104,3125
16.01.2021 13:59:01;105;105;104,99;104,3125
16.01.2021 13:59:05;105;105;104,99;104,3125
16.01.2021 13:59:09;105;105;105;104,3125
16.01.2021 13:59:13;105;105;105;104,3125
16.01.2021 13:59:17;105;105;105,02;104,3125
16.01.2021 13:59:21;105;105,001;105,02;104,3125
16.01.2021 13:59:25;105;105;105,03;104,3125
16.01.2021 13:59:29;105;105;105,03;104,375
16.01.2021 13:59:32;105;105;105,04;104,375
16.01.2021 13:59:36;105;105;105,04;104,375
16.01.2021 13:59:40;105;105;105,05;104,375
16.01.2021 13:59:44;105;105;105,05;104,375
16.01.2021 13:59:48;105;105;105,06;104,375
16.01.2021 13:59:52;105;105;105,06;104,375
16.01.2021 13:59:56;105;105;105,06;104,375
16.01.2021 14:00:00;105;105;105,07;104,375
16.01.2021 14:00:03;105;105;105,07;104,375
16.01.2021 14:00:07;105;105;105,08;104,375
16.01.2021 14:00:11;105;105,001;105,08;104,4375
16.01.2021 14:00:15;105;105;105,08;104,4375
16.01.2021 14:00:19;105;105;105,09;104,4375
16.01.2021 14:00:23;105;105;105,09;104,4375
16.01.2021 14:00:27;105;105;105,1;104,4375
16.01.2021 14:00:31;105;105;105,1;104,4375
16.01.2021 14:00:34;105;105;105,1;104,4375
16.01.2021 14:00:38;105;105;105,11;104,4375
16.01.2021 14:00:42;105;105;105,11;104,4375
16.01.2021 14:00:46;105;105,001;105,11;104,4375
16.01.2021 14:00:50;105;105,001;105,12;104,5
16.01.2021 14:00:54;105;105;105,12;104,5
16.01.2021 14:00:58;105;105;105,12;104,5
16.01.2021 14:01:02;105;105;105,12;104,5
16.01.2021 14:01:05;105;105;105,13;104,5
16.01.2021 14:01:09;105;105;105,13;104,5
16.01.2021 14:01:13;105;105;105,13;104,5
16.01.2021 14:01:17;105;105;105,14;104,5
16.01.2021 14:01:21;105;105;105,14;104,5
16.01.2021 14:01:25;105;105;105,14;104,5
16.01.2021 14:01:29;105;105;105,14;104,5
16.01.2021 14:01:32;105;105;105,14;104,5
16.01.2021 14:01:36;105;105;105,15;104,5
16.01.2021 14:01:40;105;105;105,15;104,5
16.01.2021 14:01:44;105;105;105,15;104,5
16.01.2021 14:01:48;105;105;105,15;104,5
16.01.2021 14:01:52;105;105;105,16;104,5
16.01.2021 14:01:56;105;105;105,16;104,5625
16.01.2021 14:02:00;105;105;105,16;104,5
16.01.2021 14:02:03;105;105;105,16;104,5
16.01.2021 14:02:07;105;105;105,16;104,5625
16.01.2021 14:02:11;105;105;105,17;104,5625
16.01.2021 14:02:15;105;105;105,17;104,5625
16.01.2021 14:02:19;105;105;105,17;104,5625
16.01.2021 14:02:23;105;105;105,17;104,5625
16.01.2021 14:02:27;105;105;105,17;104,5625
16.01.2021 14:02:31;105;105;105,17;104,5625
16.01.2021 14:02:34;105;105;105,17;104,5625
16.01.2021 14:02:38;105;105;105,17;104,5625
16.01.2021 14:02:42;105;105;105,17;104,5625
16.01.2021 14:02:46;105;105;105,17;104,5625
16.01.2021 14:02:50;105;105;105,17;104,5625
16.01.2021 14:02:54;105;105;105,19;104,5625
16.01.2021 14:02:58;105;105;105,19;104,5625
16.01.2021 14:03:02;105;105;105,19;104,5625
16.01.2021 14:03:05;105;105;105,19;104,5625
16.01.2021 14:03:09;105;105;105,19;104,5625
16.01.2021 14:03:13;105;105;105,19;104,5625
16.01.2021 14:03:17;105;105;105,2;104,5625
16.01.2021 14:03:21;105;105;105,2;104,5625
16.01.2021 14:03:25;105;105;105,2;104,5625
16.01.2021 14:03:29;105;105;105,2;104,5625
16.01.2021 14:03:33;105;105;105,2;104,5625
16.01.2021 14:03:36;105;105;105,2;104,5625
16.01.2021 14:03:40;105;105;105,2;104,5625
16.01.2021 14:03:44;105;105;105,2;104,5625
16.01.2021 14:03:48;105;105;105,2;104,625
16.01.2021 14:03:52;105;105;105,21;104,625
16.01.2021 14:03:56;105;105;105,21;104,625
16.01.2021 14:04:00;105;105;105,21;104,625
16.01.2021 14:04:04;105;105;105,21;104,5625
16.01.2021 14:04:07;105;105;105,21;104,625
16.01.2021 14:04:11;105;105;105,21;104,625
16.01.2021 14:04:15;105;105;105,21;104,625
16.01.2021 14:04:19;105;105;105,21;104,625
16.01.2021 14:04:23;105;105;105,21;104,625
16.01.2021 14:04:27;105;105;105,22;104,625
16.01.2021 14:04:31;105;105;105,22;104,625
16.01.2021 14:04:35;105;105;105,22;104,625
16.01.2021 14:04:38;105;105;105,22;104,625
16.01.2021 14:04:42;105;105;105,22;104,625
16.01.2021 14:04:46;105;105;105,22;104,625
16.01.2021 14:04:50;105;105;105,22;104,625
16.01.2021 14:04:54;105;105;105,22;104,625
16.01.2021 14:04:58;105;105;105,22;104,625
16.01.2021 14:05:02;105;105;105,22;104,625
16.01.2021 14:05:06;105;105;105,22;104,625
16.01.2021 14:05:09;105;105;105,23;104,625
16.01.2021 14:05:13;105;105;105,23;104,625
16.01.2021 14:05:17;105;105;105,23;104,625
16.01.2021 14:05:21;105;105;105,23;104,625
16.01.2021 14:05:25;105;105;105,23;104,625
16.01.2021 14:05:29;105;105;105,23;104,625
16.01.2021 14:05:33;105;105;105,23;104,625
16.01.2021 14:05:37;105;105;105,23;104,625
16.01.2021 14:05:40;105;105;105,23;104,625
16.01.2021 14:05:44;105;105;105,23;104,625
16.01.2021 14:05:48;105;105;105,23;104,625
16.01.2021 14:05:52;105;105;105,23;104,625
16.01.2021 14:05:56;105;105;105,23;104,625
16.01.2021 14:06:00;105;105;105,23;104,625
16.01.2021 14:06:04;105;105;105,23;104,625
16.01.2021 14:06:08;105;105;105,23;104,625
16.01.2021 14:06:11;105;105;105,23;104,625
16.01.2021 14:06:15;105;105;105,23;104,625
16.01.2021 14:06:19;105;105;105,23;104,625
16.01.2021 14:06:23;105;105;105,23;104,625
16.01.2021 14:06:27;105;105;105,24;104,625
16.01.2021 14:06:31;105;105;105,24;104,625
16.01.2021 14:06:35;105;105;105,24;104,625
16.01.2021 14:06:39;105;105;105,24;104,625
16.01.2021 14:06:42;105;105;105,24;104,625
16.01.2021 14:06:46;105;105;105,24;104,625
16.01.2021 14:06:50;105;105;105,24;104,625
16.01.2021 14:06:54;105;105;105,24;104,625
16.01.2021 14:06:58;105;105;105,24;104,625
16.01.2021 14:07:02;105;105;105,24;104,625
16.01.2021 14:07:06;105;105;105,24;104,625
16.01.2021 14:07:10;105;105;105,24;104,625
16.01.2021 14:07:13;105;105;105,24;104,625
16.01.2021 14:07:17;105;105;105,24;104,625
16.01.2021 14:07:21;105;105;105,24;104,625
16.01.2021 14:07:25;105;105;105,24;104,625
16.01.2021 14:07:29;105;105;105,24;104,625
16.01.2021 14:07:33;105;105;105,24;104,625
16.01.2021 14:07:37;105;105;105,24;104,6875
16.01.2021 14:07:41;105;105;105,24;104,625
16.01.2021 14:07:45;105;105;105,24;104,625
16.01.2021 14:07:48;105;105;105,24;104,625
16.01.2021 14:07:52;105;105;105,24;104,625
16.01.2021 14:07:56;105;105;105,24;104,625
16.01.2021 14:08:00;105;105;105,24;104,625
16.01.2021 14:08:04;105;105;105,24;104,625
16.01.2021 14:08:08;105;105;105,24;104,625
16.01.2021 14:08:12;105;105;105,24;104,625
16.01.2021 14:08:16;105;105;105,25;104,625
16.01.2021 14:08:19;105;105;105,25;104,625
16.01.2021 14:08:23;105;105;105,25;104,625
16.01.2021 14:08:27;105;105;105,24;104,625
16.01.2021 14:08:31;105;105;105,25;104,625
16.01.2021 14:08:35;105;105;105,25;104,625
16.01.2021 14:08:39;105;105;105,25;104,625
16.01.2021 14:08:43;105;105;105,25;104,625
16.01.2021 14:08:47;105;105;105,25;104,625
16.01.2021 14:08:51;105;105;105,25;104,625
16.01.2021 14:08:54;105;105;105,25;104,625
16.01.2021 14:08:58;105;105;105,25;104,625
16.01.2021 14:09:02;105;105;105,25;104,625
16.01.2021 14:09:06;105;105;105,25;104,625
16.01.2021 14:09:10;105;105;105,25;104,6875
16.01.2021 14:09:14;105;105;105,25;104,625
16.01.2021 14:09:18;105;105;105,25;104,625
16.01.2021 14:09:22;105;105;105,25;104,625
16.01.2021 14:09:25;105;105;105,25;104,625
16.01.2021 14:09:29;105;105;105,25;104,625
16.01.2021 14:09:33;105;105;105,25;104,625
16.01.2021 14:09:37;105;105;105,25;104,625
16.01.2021 14:09:41;105;105;105,25;104,625
16.01.2021 14:09:45;105;105;105,25;104,625
16.01.2021 14:09:49;105;105;105,25;104,625
16.01.2021 14:09:53;105;105;105,25;104,6875
16.01.2021 14:09:56;105;105;105,25;104,625
16.01.2021 14:10:00;105;105;105,25;104,625
16.01.2021 14:10:04;105;105;105,25;104,6875
16.01.2021 14:10:08;105;105;105,25;104,6875
16.01.2021 14:10:12;105;105;105,25;104,625
16.01.2021 14:10:16;105;105;105,25;104,6875
16.01.2021 14:10:20;105;105;105,25;104,6875
16.01.2021 14:10:24;105;105;105,25;104,625
16.01.2021 14:10:27;105;105;105,25;104,6875
16.01.2021 14:10:31;105;105;105,25;104,625
16.01.2021 14:10:35;105;105;105,25;104,625
16.01.2021 14:10:39;105;105;105,25;104,625
16.01.2021 14:10:43;105;105;105,25;104,625
16.01.2021 14:10:47;105;105;105,25;104,6875
16.01.2021 14:10:51;105;105;105,25;104,625
16.01.2021 14:10:55;105;105;105,25;104,6875
16.01.2021 14:10:58;105;105;105,25;104,625
16.01.2021 14:11:02;105;105;105,25;104,6875
16.01.2021 14:11:06;105;105;105,25;104,625
16.01.2021 14:11:10;105;105;105,25;104,6875
16.01.2021 14:11:14;105;105;105,25;104,625
16.01.2021 14:11:18;105;105;105,25;104,625
16.01.2021 14:11:22;105;105;105,25;104,6875
16.01.2021 14:11:25;105;105;105,25;104,625
16.01.2021 14:11:29;105;105;105,25;104,6875
16.01.2021 14:11:33;105;105;105,25;104,625
16.01.2021 14:11:37;105;105;105,25;104,625
16.01.2021 14:11:41;105;105;105,25;104,6875
16.01.2021 14:11:45;105;105;105,25;104,6875
16.01.2021 14:11:49;105;105;105,25;104,6875
16.01.2021 14:11:53;105;105;105,25;104,625
16.01.2021 14:11:56;105;105;105,25;104,625
16.01.2021 14:12:00;105;105;105,25;104,6875
16.01.2021 14:12:04;105;105;105,25;104,625
16.01.2021 14:12:08;105;105;105,25;104,6875
16.01.2021 14:12:12;105;105;105,25;104,6875
